InfrastructureID,RatePerHour,MaxTime,Latitude,Longitude,TAVG,PRCP,TMAX,TMIN,OBJECTID,OBJECTID,Type,STYLE,MeterNumber,MapSymbol,Description,LifecycleStatus,Condition,HoursInEffect,Length_m,Width_m,AccessAisle,AccessAisleWidth_m,LoadingSide,DistanceToNearestLetdown_m,CrossSlope_percent,MeetsSDC16,NewSignageInstalled,CurbPainted,Location,CivicAddress,Comments,Owner,OwnerNotes,Custodian,CustodianNotes,geometry,geometry,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP_ATTRIBUTES,TAVG_ATTRIBUTES,TMAX_ATTRIBUTES,TMIN_ATTRIBUTES,OBJECTID,OBJECTID,Label,Direction,SHAPE_Length,Year,PDF,geometry,geometry
PSP002223,Free,,48.44325568739553,-123.33039626536691,11.6,0.0,15.2,7.2,197,176,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33506163541432 48.44690464482426),"LINESTRING (-123.36428974793635 48.448742857873945, -123.36481445472481 48.448691746487526)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,25/06/2022,",,a","H,,S",",,a",",,a",197,176,2360(90),one,39.214221994301255,1990,,POINT (-123.33506163541432 48.44690464482426),"LINESTRING (-123.36428974793635 48.448742857873945, -123.36481445472481 48.448691746487526)"
PSP002225,Free,,48.44860586840107,-123.33452876837254,7.9,0.0,13.2,8.4,430,177,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33499999346992 48.44683484227543),"LINESTRING (-123.3650477235317 48.44592925938953, -123.36550138717354 48.44587407342253)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,26/06/2022,",,a","H,,S",",,a",",,a",430,177,7150(92),one,34.10510993362756,1992,,POINT (-123.33499999346992 48.44683484227543),"LINESTRING (-123.3650477235317 48.44592925938953, -123.36550138717354 48.44587407342253)"
PSP000511,$3.00,90 MIN,48.42214270373907,-123.36452754503703,7.7,2.0,12.6,4.4,529,178,metered,ELECTRIC VEHICLE,2518.0,ELECTRIC VEHICLE,"$3.00/HR  90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36636785301413 48.425932381530174),"LINESTRING (-123.36120876103821 48.44721844656096, -123.36129915432439 48.447547370136625)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,27/06/2022,",,a","H,,S",",,a",",,a",529,178,7520(82),one,37.16769905936066,1982,,POINT (-123.36636785301413 48.425932381530174),"LINESTRING (-123.36120876103821 48.44721844656096, -123.36129915432439 48.447547370136625)"
PSP000629,$3.00,40 MIN,48.42602495688511,-123.36957507846319,8.7,0.0,12.9,4.2,778,179,metered,ELECTRIC VEHICLE,4001.0,ELECTRIC VEHICLE,"$3.00/HR 40 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36964991148943 48.42796548598136),"LINESTRING (-123.35726532007426 48.446909413494495, -123.3577541443887 48.44685081302698)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,28/06/2022,",,a","H,,S",",,a",",,a",778,179,6890(92),one,36.730564692056575,1992,,POINT (-123.36964991148943 48.42796548598136),"LINESTRING (-123.35726532007426 48.446909413494495, -123.3577541443887 48.44685081302698)"
PSP002221,Free,,48.442367696049175,-123.33961628782095,7.4,0.0,9.9,5.3,897,180,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33512756626244 48.44697372052767),"LINESTRING (-123.36347468299104 48.44058689237769, -123.36353429925724 48.44089215828108)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,29/06/2022,",,a","H,,S",",,a",",,a",897,180,14740(93),one,34.217214385387976,1993,,POINT (-123.33512756626244 48.44697372052767),"LINESTRING (-123.36347468299104 48.44058689237769, -123.36353429925724 48.44089215828108)"
PSP000594,$3.00,90 MIN,48.42324377707674,-123.37059361176958,8.4,0.0,14.3,2.1,911,181,metered,ELECTRIC VEHICLE,2760.0,ELECTRIC VEHICLE,"$3.00/HR 90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36616827797128 48.426593037050914),"LINESTRING (-123.36560796355317 48.4386983016168, -123.36600538784113 48.43861017242058)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,30/06/2022,",,a","H,,S",",,a",",,a",911,181,9390(93),one,30.98350542757764,1993,,POINT (-123.36616827797128 48.426593037050914),"LINESTRING (-123.36560796355317 48.4386983016168, -123.36600538784113 48.43861017242058)"
PSP002217,Regular parking fees apply.,,48.42133735113833,-123.36388933203843,8.6,0.0,11.7,4.2,964,182,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-314 View Street Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36383062854003 48.425124276197295),"LINESTRING (-123.36580916742933 48.4367568490233, -123.36589904027493 48.436926321384696)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,1/07/2022,",,a","H,,S",",,a",",,a",964,182,18910(89),one,19.97620248695601,1989,,POINT (-123.36383062854003 48.425124276197295),"LINESTRING (-123.36580916742933 48.4367568490233, -123.36589904027493 48.436926321384696)"
PSP002219,$1.00,,48.418846937124314,-123.36126162667396,7.3,0.0,11.9,5.1,1160,183,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-266 Broughton Street Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36423665391007 48.42352540742386),"LINESTRING (-123.36669116718599 48.43592194362859, -123.36703891715182 48.43593814342962)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,2/07/2022,",,a","H,,S",",,a",",,a",1160,183,7280(90),one,25.784475755309515,1990,,POINT (-123.36423665391007 48.42352540742386),"LINESTRING (-123.36669116718599 48.43592194362859, -123.36703891715182 48.43593814342962)"
PSP000512,$3.00,90 MIN,48.42516605955605,-123.3640076771169,7.9,0.0,12.1,3.8,1241,184,metered,ELECTRIC VEHICLE,2517.0,ELECTRIC VEHICLE,"$3.00/HR  90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36637550222666 48.42590056610452),"LINESTRING (-123.36824102069258 48.43601490294113, -123.36852381084702 48.43602753565949)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,3/07/2022,",,a","H,,S",",,a",",,a",1241,184,6590(93),one,20.963777739626973,1993,,POINT (-123.36637550222666 48.42590056610452),"LINESTRING (-123.36824102069258 48.43601490294113, -123.36852381084702 48.43602753565949)"
PSP002213,Regular parking fees apply.,,48.42958750279374,-123.36648990515292,9.8,0.0,12.7,3.2,1295,185,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-311 Centennial Square Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36523880035865 48.42928492068114),"LINESTRING (-123.36710360031242 48.43645979035551, -123.36711075287198 48.43664450484213)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,4/07/2022,",,a","H,,S",",,a",",,a",1295,185,8420(89),one,20.53881429948984,1989,,POINT (-123.36523880035865 48.42928492068114),"LINESTRING (-123.36710360031242 48.43645979035551, -123.36711075287198 48.43664450484213)"
PSP002224,Free,,48.44788592849921,-123.335940987532,6.9,0.4,13.6,6.7,1347,186,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33503134187147 48.44686831337391),"LINESTRING (-123.36902429405248 48.43626952801868, -123.36910332686276 48.43644982758743)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,5/07/2022,",,a","H,,S",",,a",",,a",1347,186,1840(91),one,20.876393118301387,1991,,POINT (-123.33503134187147 48.44686831337391),"LINESTRING (-123.36902429405248 48.43626952801868, -123.36910332686276 48.43644982758743)"
PSP002215,Regular parking fees apply.,,48.43077155535416,-123.3666852861488,9.4,0.2,16.9,-0.5,1352,187,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-282 Johnson Street Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36311291185856 48.42718754138419),"LINESTRING (-123.37020782110032 48.43688855511387, -123.37059664894142 48.436818097847855)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,6/07/2022,",,a","H,,S",",,a",",,a",1352,187,1090(91),one,29.80664365367195,1991,,POINT (-123.36311291185856 48.42718754138419),"LINESTRING (-123.37020782110032 48.43688855511387, -123.37059664894142 48.436818097847855)"
PSP000628,$3.00,40 MIN,48.42414435451687,-123.37042325906422,10.2,0.0,14.1,3.2,1366,188,metered,ELECTRIC VEHICLE,4002.0,ELECTRIC VEHICLE,"$3.00/HR 40 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36965113732748 48.42798782134413),"LINESTRING (-123.36366925830085 48.435764395677836, -123.36403511362863 48.43577475447578)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,7/07/2022,",,a","H,,S",",,a",",,a",1366,188,10570(89),one,27.085262136204733,1989,,POINT (-123.36965113732748 48.42798782134413),"LINESTRING (-123.36366925830085 48.435764395677836, -123.36403511362863 48.43577475447578)"
PSP002230,Free,,48.444035535156495,-123.336813684477,8.3,0.6,11.7,7.5,1472,189,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall parking lot (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33485679963307 48.44747080705489),"LINESTRING (-123.36218107480457 48.4318157434191, -123.36216826353527 48.431512780604464)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,8/07/2022,",,a","H,,S",",,a",",,a",1472,189,21220(93),one,33.68922638678223,1993,,POINT (-123.33485679963307 48.44747080705489),"LINESTRING (-123.36218107480457 48.4318157434191, -123.36216826353527 48.431512780604464)"
PSP002218,$1.00,,48.41983749576521,-123.36648784793735,8.1,12.6,12.7,5.9,1512,190,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-275 Broughton Street Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36421862669972 48.42352067382447),"LINESTRING (-123.36484396052538 48.43243907969981, -123.36483148106355 48.4322226600681)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,9/07/2022,",,a","H,,S",",,a",",,a",1512,190,12910(81),one,24.073880209493016,1981,,POINT (-123.36421862669972 48.42352067382447),"LINESTRING (-123.36484396052538 48.43243907969981, -123.36483148106355 48.4322226600681)"
PSP002229,Free,,48.445665582179345,-123.33910424665854,9.3,0.2,15.6,2.3,1654,191,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall parking lot (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33482030106688 48.44747019892521),"LINESTRING (-123.36750821414074 48.433847801737, -123.3675094516448 48.43367296556733)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,10/07/2022,",,a","H,,S",",,a",",,a",1654,191,8070(89),one,19.434178653033943,1989,,POINT (-123.33482030106688 48.44747019892521),"LINESTRING (-123.36750821414074 48.433847801737, -123.3675094516448 48.43367296556733)"
PSP000336,$3.00,90 MIN,48.42884436859409,-123.3624352975554,9.1,0.0,13.4,4.5,1674,192,metered,ELECTRIC VEHICLE,2916.0,ELECTRIC VEHICLE,"$3.00/HR  90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.365989449514 48.42751623148886),"LINESTRING (-123.3636456702829 48.42636462627437, -123.36392626395933 48.426394214100284)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,11/07/2022,",,a","H,,S",",,a",",,a",1674,192,10690(84),one,21.017076106058,1984,,POINT (-123.365989449514 48.42751623148886),"LINESTRING (-123.3636456702829 48.42636462627437, -123.36392626395933 48.426394214100284)"
PSP002214,Regular parking fees apply.,,48.42239205031137,-123.36506412860568,7.4,1.8,10.1,5.1,1767,193,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-332 Bastion Square Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.36887795320854 48.426628480316126),"LINESTRING (-123.36628877654037 48.42693139661559, -123.36633108135682 48.42676967332737)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,12/07/2022,",,a","H,,S",",,a",",,a",1767,193,5810(93),one,18.24677474961961,1993,,POINT (-123.36887795320854 48.426628480316126),"LINESTRING (-123.36628877654037 48.42693139661559, -123.36633108135682 48.42676967332737)"
PSP000595,$3.00,90 MIN,48.430310523732764,-123.36398197526378,8.1,4.2,12.4,4.6,1771,194,metered,ELECTRIC VEHICLE,2761.0,ELECTRIC VEHICLE,"$3.00/HR  90 MIN MAX. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,Pay parking in effect daily from 8AM to 8PM. Free on BC statutory holidays and Boxing Day. Drivers with accessible parking permits can park for up to four hours for free on Sundays at regular metered on-street parking spaces.,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.36615993680712 48.42662772725535),"LINESTRING (-123.35812712010839 48.425742343161794, -123.35839631779919 48.42577005287797)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,13/07/2022,",,a","H,,S",",,a",",,a",1771,194,11950(84),one,20.15209812240548,1984,,POINT (-123.36615993680712 48.42662772725535),"LINESTRING (-123.35812712010839 48.425742343161794, -123.35839631779919 48.42577005287797)"
PSP002228,Free,,48.450602036228354,-123.32981721539667,9.1,1.0,11.7,4.7,1843,195,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall parking lot (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33478487955135 48.44747030197307),"LINESTRING (-123.35686353056649 48.425022664462055, -123.35690816476911 48.42484691087345)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,14/07/2022,",,a","H,,S",",,a",",,a",1843,195,3860(89),one,19.81300683242197,1989,,POINT (-123.33478487955135 48.44747030197307),"LINESTRING (-123.35686353056649 48.425022664462055, -123.35690816476911 48.42484691087345)"
PSP002226,Free,,48.447993429614634,-123.33725959218609,10.1,0.0,14.3,5.9,1896,196,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall parking lot (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33471403182557 48.447469793727436),"LINESTRING (-123.35961803695008 48.42528785756148, -123.35965125654596 48.425135723012225)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,15/07/2022,",,a","H,,S",",,a",",,a",1896,196,6080(89),one,17.088177505404936,1989,,POINT (-123.33471403182557 48.447469793727436),"LINESTRING (-123.35961803695008 48.42528785756148, -123.35965125654596 48.425135723012225)"
PSP002214,$1.00,,48.43100161929028,-123.37225718131414,9.8,0.0,12.5,7.3,1944,197,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,"Ver Network AAA-332 Bastion Square Parkade. Regular parking fees apply. To use an electric vehicle charging station, please download the free FLO EV Charging Network app.",ACT,,,,,,,,,,,,,,,,VC,Public Use,VC,Facilities,POINT (-123.3690247088614 48.426456369317435),"LINESTRING (-123.3624437912933 48.425583620275724, -123.36248305377441 48.425410694666624)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,16/07/2022,",,a","H,,S",",,a",",,a",1944,197,19220(90),one,19.4397921052784,1990,,POINT (-123.3690247088614 48.426456369317435),"LINESTRING (-123.3624437912933 48.425583620275724, -123.36248305377441 48.425410694666624)"
PSP002375,M-SAT $2.50 SUN Free,$15 Daily Max Rate,48.42835041134912,-123.36820031641344,8.4,0.0,16.7,7.3,1998,198,metered,ELECTRIC VEHICLE,9292.0,ACCESSIBLE,Hourly Rate M-SAT $2.50 SUN Free; Max Time $15 Daily Max Rate,ACT,2.0,M-SAT 8AM-8PM,5.0,3.0,Yes,2.5,Right Side,5.0 to elevator,0.8,No,No,No,View St Parkade - 5th Floor,743 View St,EV charging station,VC,,VC,,POINT (-123.36363854537153 48.425023679468126),"LINESTRING (-123.36529321156112 48.42588193744337, -123.36533191538287 48.42573479222316)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,17/07/2022,",,a","H,,S",",,a",",,a",1998,198,21570(89),one,16.604682414929506,1989,,POINT (-123.36363854537153 48.425023679468126),"LINESTRING (-123.36529321156112 48.42588193744337, -123.36533191538287 48.42573479222316)"
PSP002220,Free,,48.449554163506775,-123.33770897456661,6.4,0.4,10.6,4.3,2042,199,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33515891953378 48.44700790589886),"LINESTRING (-123.36567808776056 48.42433734946347, -123.36572762371459 48.42410098962113)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,18/07/2022,",,a","H,,S",",,a",",,a",2042,199,14010(90),one,26.52697003313009,1990,,POINT (-123.33515891953378 48.44700790589886),"LINESTRING (-123.36567808776056 48.42433734946347, -123.36572762371459 48.42410098962113)"
PSP002231,Free,,48.45039996848304,-123.3365882260207,4.3,2.0,11.1,2.5,2082,200,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall parking lot (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33489329955235 48.447471415169055),"LINESTRING (-123.3639414842255 48.423798882610875, -123.36433692432179 48.423840636540106)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,19/07/2022,",,a","H,,S",",,a",",,a",2082,200,2620(92),one,29.621745969867742,1992,,POINT (-123.33489329955235 48.447471415169055),"LINESTRING (-123.3639414842255 48.423798882610875, -123.36433692432179 48.423840636540106)"
PSP002222,Free,,48.45055076422929,-123.33826993129121,5.3,0.2,12.4,-1.5,2201,201,non-metered,ELECTRIC VEHICLE,,ELECTRIC VEHICLE,Hillside Mall Rooftop (approximate location),ACT,,,,,,,,,,,,,,,,VC,,VC,,POINT (-123.33509406229457 48.44693882708769),"LINESTRING (-123.36286714592168 48.423955075397224, -123.36292188803814 48.42368762987853)",ASN00086282,"MELBOURNE AIRPORT, AS",-37.6655,144.8321,113.4,20/07/2022,",,a","H,,S",",,a",",,a",2201,201,11140(84),one,30.002530479829883,1984,,POINT (-123.33509406229457 48.44693882708769),"LINESTRING (-123.36286714592168 48.423955075397224, -123.36292188803814 48.42368762987853)"
