OBJECTID,Label,Direction,SHAPE_Length,Year,PDF,geometry
1708,10813 (23),one,25.61257491530888,2023,,"LINESTRING (-123.33356075385485 48.44712041809238, -123.333556382243 48.446890015029986)"
1709,2192 (23),one,28.342062919925837,2023,,"LINESTRING (-123.36977524633234 48.42808903128959, -123.36963963408053 48.42832750093933)"
1710,1585 (23),one,22.42573475827904,2023,,"LINESTRING (-123.3699949525009 48.42839872088654, -123.3700937139603 48.428207976314816)"
1711,2416 (23),one,9.246348313316306,2023,,"LINESTRING (-123.39410966862907 48.432715735696235, -123.39398513580645 48.43270854475994)"
1712,3144 (23),one,10.526598763348826,2023,,"LINESTRING (-123.3939667661946 48.43310850440088, -123.39410710491877 48.43312421042387)"
1713,7411 (23),one,30.415278042943775,2023,,"LINESTRING (-123.3606795771764 48.42560502435288, -123.36108614794409 48.42564564258776)"
1714,2846 (23),one,46.35074911970821,2023,MioVision - McElhanney,"LINESTRING (-123.37011007383465 48.44772948137327, -123.3694923083894 48.447800019817414)"
1715,2948 (23),one,41.2006878039717,2023,MioVision - McElhanney,"LINESTRING (-123.36977587235494 48.44821995208208, -123.3703250015941 48.44815724944714)"
1716,7662(23),one,23.966634361190927,2023,,"LINESTRING (-123.35071371046033 48.44121889105086, -123.35051094793076 48.44138708415907)"
1717,7294(23),one,20.870442866451683,2023,,"LINESTRING (-123.35068879465818 48.44144557386524, -123.35085661601565 48.441294625336866)"
1718,88 (23),one,26.398663515855105,2023,,"LINESTRING (-123.37608238677763 48.41628820730758, -123.37636522699401 48.4164329601735)"
1719,82 (24),one,36.34023240965433,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/EMPRESS%201100%20BLK/EMPRESS_1100_20240123_MetrocountSpdVolClsStudy_000198.pdf?csf=1&web=1&e=FrgUUz,"LINESTRING (-123.35144145388915 48.4343723781465, -123.35095467018859 48.43432816048295)"
1720,187 (24),one,27.597992639918367,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/EMPRESS%201100%20BLK/EMPRESS_1100_20240123_MetrocountSpdVolClsStudy_000198.pdf?csf=1&web=1&e=FrgUUz,"LINESTRING (-123.35101824177647 48.43441746851517, -123.3513903788322 48.43443537573957)"
1721,258 (24),one,22.648547584317768,2024,,"LINESTRING (-123.32998723015174 48.41665297338951, -123.32968114147046 48.41665289802641)"
1722,221 (24),one,22.968094589430084,2024,,"LINESTRING (-123.32970967719783 48.41686323836971, -123.33002007171409 48.416865204978514)"
1723,96 (24),one,16.938689985753623,2024,,"LINESTRING (-123.32995206325144 48.41328569875529, -123.33018087145813 48.413281234186975)"
1724,172 (24),one,14.18801897513047,2024,,"LINESTRING (-123.33020402012197 48.413101214159646, -123.33001234894579 48.4130979548884)"
1725,210 (24),one,27.09340000152588,2024,,"LINESTRING (-123.34058029390744 48.42255942817133, -123.3405819222823 48.422803170255904)"
1726,409 (24),one,27.72920813010288,2024,,"LINESTRING (-123.34087093946007 48.42281183552198, -123.34087213287316 48.42256237227808)"
1727,385 (23),one,23.22539985079652,2023 - Sep,,"LINESTRING (-123.32475138149911 48.419816980074174, -123.32496687497597 48.419963000989725, -123.32496116465694 48.41996492078463)"
1728,345 (24),one,25.189289618144446,2024,,"LINESTRING (-123.34115102605074 48.42584020143459, -123.34115540420557 48.42606679681949)"
1729,250 (24),one,24.02443340526192,2024,,"LINESTRING (-123.34142791955493 48.42606503674639, -123.34142504044077 48.42584891069161)"
1730,247 (24),one,22.017369501584284,2024,,"LINESTRING (-123.34370104864546 48.4261601484246, -123.34369666217746 48.42635820498259)"
1731,222 (24),one,36.84530180218745,2024,,"LINESTRING (-123.34395175345958 48.42515203995693, -123.34396382256898 48.42482066046906)"
1732,413 (24),one,35.13934969560809,2024,,"LINESTRING (-123.33983759150188 48.42590654444307, -123.33984542074452 48.426222630820305)"
1733,306 (24),one,31.538399999961257,2024,,"LINESTRING (-123.34014578912925 48.42621412598937, -123.3401438958025 48.42593039522268)"
1734,682 (24),one,29.532341837075787,2024,,"LINESTRING (-123.34232793330997 48.425345404515056, -123.34232256409842 48.425611066649935)"
1735,313 (24),one,31.644376867584548,2024,,"LINESTRING (-123.34270244453751 48.42562040881826, -123.34270196070614 48.42533572202408)"
1736,297 (23),one,22.816565452028446,2023 - Sep,,"LINESTRING (-123.32515215700559 48.41985774252246, -123.32493952465826 48.41971171387187, -123.32493953679628 48.4197136184061)"
1737,77 (24),one,23.715202926490857,2024,,"LINESTRING (-123.34381110778833 48.426357863105665, -123.34381825262292 48.42614456356641)"
1738,133 (24),one,37.26842913831107,2024,,"LINESTRING (-123.34371198616381 48.42481189191762, -123.34369994109532 48.425147079541375)"
1739,244 (24),one,11.163328111867783,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/VINING%201300%20BLK/VINING_1300_20240508_MetrocountSpeedVolClsStudy_000241.pdf?csf=1&web=1&e=YUQvSl,"LINESTRING (-123.34423803599147 48.42958106865386, -123.34438893624515 48.42958204490002)"
1740,295 (24),one,12.39838328319913,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/VINING%201300%20BLK/VINING_1300_20240508_MetrocountSpeedVolClsStudy_000241.pdf?csf=1&web=1&e=YUQvSl,"LINESTRING (-123.34440777198961 48.429501533447485, -123.34424017836506 48.42950036875631)"
1741,141 (24),one,10.162205316414957,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/VINING%201500%20BLK/VINING_1500_20240508_MetrocountSpeedVolClsStudy_000240.pdf?csf=1&web=1&e=GBZatM,"LINESTRING (-123.3375316526131 48.42943716732011, -123.3376690078072 48.429438668922884)"
1742,126 (24),one,10.69747828610259,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/VINING%201500%20BLK/VINING_1500_20240508_MetrocountSpeedVolClsStudy_000240.pdf?csf=1&web=1&e=GBZatM,"LINESTRING (-123.33766408506402 48.429343469482404, -123.33751956517563 48.429340085222385)"
1743,191 (24),one,14.394856780912017,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/AVEBURY%202700%20BLK/AVEBURY_2700_20240417_MetrocountSpeedVolClsStudy_000230.pdf?csf=1&web=1&e=sej5Py,"LINESTRING (-123.34212427740313 48.43848032581052, -123.34212228460977 48.43860982130413)"
1744,160 (24),one,14.60499999858439,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/AVEBURY%202700%20BLK/AVEBURY_2700_20240417_MetrocountSpeedVolClsStudy_000230.pdf?csf=1&web=1&e=sej5Py,"LINESTRING (-123.34230256766756 48.438607381535135, -123.34230168494695 48.43847599002853)"
1745,575 (24),one,9.84306969819042,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/BELMONT%202800%20BLK/BELMONT_2800_20240515_MetrocountSpeedVolClsStudy_000243.pdf?csf=1&web=1&e=SKYLLi,"LINESTRING (-123.33896048998767 48.44042019806383, -123.33895964723365 48.44050874873239)"
1746,581 (24),one,10.583399999886751,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/BELMONT%202800%20BLK/BELMONT_2800_20240515_MetrocountSpeedVolClsStudy_000243.pdf?csf=1&web=1&e=SKYLLi,"LINESTRING (-123.3390770377555 48.440516020258606, -123.33907640408326 48.440420808422296)"
1747,502 (24),one,13.727829647231495,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/GOSWORTH%202700%20BLK/GOSWORTH_2700_20240417_MetroCountSpeedVolClsStudy_000232.pdf?csf=1&web=1&e=kIKLfn,"LINESTRING (-123.34228465194104 48.44388173135612, -123.34237125123781 48.443990969362844)"
1748,449 (24),one,13.397369357003337,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/GOSWORTH%202700%20BLK/GOSWORTH_2700_20240417_MetroCountSpeedVolClsStudy_000232.pdf?csf=1&web=1&e=kIKLfn,"LINESTRING (-123.34247273396079 48.44397257632773, -123.34238758564 48.44386619137125)"
1749,442 (24),one,18.348045329802257,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/PINE%20600%20BLK/PINE_600_20240418_MetrocountSpdVolClsStudy_000233.pdf?csf=1&web=1&e=VwS38V,"LINESTRING (-123.39004069306007 48.43687697622494, -123.3902778508207 48.436828565258764)"
1750,419 (24),one,18.55075440152114,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/PINE%20600%20BLK/PINE_600_20240418_MetrocountSpdVolClsStudy_000233.pdf?csf=1&web=1&e=VwS38V,"LINESTRING (-123.39024016697975 48.436765852322814, -123.39000014867445 48.43681427290641)"
1751,175 (24),one,15.349084139666408,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/ROSEBERRY%202700%20BLK/ROSEBERRY_2700_20240515_MetrocountSpeedVolClsStudy_000242.pdf?csf=1&web=1&e=B55rMR,"LINESTRING (-123.3434540581866 48.43879997130594, -123.34345069606084 48.43893804008631)"
1752,168 (24),one,15.453150157259184,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/ROSEBERRY%202700%20BLK/ROSEBERRY_2700_20240515_MetrocountSpeedVolClsStudy_000242.pdf?csf=1&web=1&e=B55rMR,"LINESTRING (-123.3436238687615 48.43894228408793, -123.34362579352953 48.4388032668631)"
1753,134 (24),one,13.762062955904495,2024,,"LINESTRING (-123.34143415774122 48.43819389039241, -123.34162019441797 48.438196194678085)"
1754,142 (24),one,14.079480355295816,2024,,"LINESTRING (-123.34161525059844 48.43809909194602, -123.34142492159316 48.438096800387335)"
1755,292 (24),one,10.649273742759448,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/RICHARDSON%201400%20BLK/RICHARDSON_1400_20240110_MetrocountSpdVolClsStudy_000188.pdf?csf=1&web=1&e=bvBoRw,"LINESTRING (-123.34424854680206 48.4166884238474, -123.34439026157071 48.41670513822744)"
1756,262 (24),one,11.257209995675169,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/RICHARDSON%201400%20BLK/RICHARDSON_1400_20240110_MetrocountSpdVolClsStudy_000188.pdf?csf=1&web=1&e=bvBoRw,"LINESTRING (-123.34441399178797 48.41661842321378, -123.3442637019349 48.41660268635327)"
1757,306 (24),one,16.63703392588991,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/MONTREAL%200%20BLK/MONTREAL_0_20240503_MetrocountSpeedVolClsStudy_000239.pdf?csf=1&web=1&e=fCgO9c,"LINESTRING (-123.38399988480514 48.41665840209883, -123.38413342747445 48.416537987292344)"
1758,358 (24),one,15.557149088243339,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/MONTREAL%200%20BLK/MONTREAL_0_20240503_MetrocountSpeedVolClsStudy_000239.pdf?csf=1&web=1&e=fCgO9c,"LINESTRING (-123.38400430050525 48.41648509839288, -123.38388789241176 48.41660164764577)"
1759,141 (24),one,13.758360000341764,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/DOCK%200%20BLK/DOCK_0_20240503_MetrocountSpeedVolClsStudy_000238.pdf?csf=1&web=1&e=wkDm5o,"LINESTRING (-123.3831345297451 48.41608619526684, -123.38324534658574 48.41598680382987)"
1760,184 (24),one,13.46204664561459,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/DOCK%200%20BLK/DOCK_0_20240503_MetrocountSpeedVolClsStudy_000238.pdf?csf=1&web=1&e=wkDm5o,"LINESTRING (-123.38310196129841 48.415939675115546, -123.38299399096253 48.41603715236973)"
1761,60 (24),one,17.399225869476602,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/PILOT%200%20BLK/PILOT_0_20240503_MetroCountSpeedVolClsStudy_000237.pdf?csf=1&web=1&e=qZKrtt,"LINESTRING (-123.38201869578796 48.41567858166727, -123.38215791970646 48.4155524374588)"
1762,114 (24),one,17.20243999553554,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/PILOT%200%20BLK/PILOT_0_20240503_MetroCountSpeedVolClsStudy_000237.pdf?csf=1&web=1&e=qZKrtt,"LINESTRING (-123.38200302417839 48.41549582364285, -123.38187239583556 48.415623843710776)"
1763,726 (24),one,18.849059867570226,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/OSWEGO%200%20BLK/OSWEGO_0_20240503_MetrocountSpeedVolClsStudy_000236.pdf?csf=1&web=1&e=NDf9A4,"LINESTRING (-123.38111156813027 48.41525312773026, -123.3812564140047 48.41511363578314)"
1764,987 (24),one,17.865503140492628,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/OSWEGO%200%20BLK/OSWEGO_0_20240503_MetrocountSpeedVolClsStudy_000236.pdf?csf=1&web=1&e=NDf9A4,"LINESTRING (-123.38111583700517 48.41505887789896, -123.38097378071016 48.415188839376896)"
1765,267 (24),one,14.606534217568138,2024,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/BELMONT%202700%20BLK?csf=1&web=1&e=15afNA,"LINESTRING (-123.33957683220407 48.439270923257915, -123.33957484560896 48.43940232322955)"
1766,295 (24),one,13.336678729510751,2024,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/BELMONT%202700%20BLK?csf=1&web=1&e=15afNA,"LINESTRING (-123.33978657354622 48.43939408092678, -123.33978863443963 48.439274106306506)"
1767,3700 (22),one,40.16617542843858,2022,https://cityvictoria.sharepoint.com/:x:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2023CP/Armadillo%20Data/McElhanney/500%20BLK%20BAY%20ST%20-%20BRIDGE%20ST%20TO%20ROCK%20BAY%20AVE/Raw%20Data/Eastbound/Monthly%20Counts%20Eastbound.csv?d=wd3e54e29a2ce48f994a7910e91b2fdbc&csf=1&web=1&e=Wb3WVr,"LINESTRING (-123.37349451525552 48.42129441767764, -123.37298722787301 48.42117038132607, -123.37298481189765 48.42117010666551)"
1768,98 (24),one,10.168914145585374,2024,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/HOWARD%202300%20BLK?csf=1&web=1&e=GArF3v,"LINESTRING (-123.33431002446846 48.433036362546986, -123.33430490151618 48.43312778302081)"
1769,95 (24),one,11.659005269735665,2024,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/HOWARD%202300%20BLK?csf=1&web=1&e=GArF3v,"LINESTRING (-123.33450234583141 48.43312720926703, -123.33451024289464 48.43302245146907)"
1770,187 (24),one,7.256549206942255,2024,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/BELMONT%202200%20BLK?csf=1&web=1&e=0DLwWo,"LINESTRING (-123.33967409108067 48.43197725890679, -123.3396702336063 48.4320424915153)"
1771,221 (24),one,6.144100236416481,2024,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/BELMONT%202200%20BLK?csf=1&web=1&e=0DLwWo,"LINESTRING (-123.33986122014832 48.43203954714408, -123.3398644289088 48.43198431338579)"
1772,407 (24),one,8.680981710591118,2024,"https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/DAVIE%20ST%201500,%201600%20BLK?csf=1&web=1&e=XxCe7M","LINESTRING (-123.3260824450591 48.42761275148293, -123.32608008287437 48.427690833683265)"
1773,318 (24),one,10.054199999198318,2024,"https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/DAVIE%20ST%201500,%201600%20BLK?csf=1&web=1&e=XxCe7M","LINESTRING (-123.32628698871372 48.4276919178574, -123.32628640969448 48.42760146656286)"
1774,2703 (24),one,9.614676971530658,2024,https://cityvictoria.sharepoint.com/:b:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Miovision%20Scout+%20Speed%20Volume/Fairfield%20Rd%20800%20Blk/FAIRFIELD_800_BLK_20240607_MiovisionATR_000244.pdf?csf=1&web=1&e=qpGLVj,"LINESTRING (-123.36178961848354 48.420597366269256, -123.36189937458256 48.42064367633247)"
