latitude,longitude,charging_points,power_output,operational_score,accessibility_score,station_density,station_density_normalized,operator,connection_type,current_type,charging_capacity,station_score
-32.55545164,148.9418679,2,22.0,0.5,0.5,11.0,0.03333333333333333,Smart Charge (AU),Type 2 (Socket Only),AC (Three-Phase),44.0,0.26106666666666667
-37.53426998,144.8982857,4,75.0,0.5,0.5,301.0,1.0,BP Pulse (AU),CCS (Type 2),DC,300.0,0.48000000000000004
-38.245141,144.1729979,1,7.0,0.5,0.5,301.0,1.0,Jolt,Type 2 (Socket Only),AC (Single-Phase),7.0,0.4507
-32.33110206,115.8207938,2,150.0,0.5,0.5,177.0,0.5866666666666667,Exploren,CCS (Type 2),DC,300.0,0.39733333333333337
-32.24065445,115.8135572,1,60.0,0.5,0.5,177.0,0.5866666666666667,Exploren,CCS (Type 2),DC,60.0,0.37333333333333335
-26.54023612,151.8383209,4,75.0,0.5,0.5,29.0,0.09333333333333334,Chargefox,CCS (Type 2),DC,300.0,0.2986666666666667
-27.98457932,153.3390209,1,50.0,0.5,0.5,103.0,0.34,Chargefox,CCS (Type 2),DC,50.0,0.323
-32.70132962,152.0627378,1,24.0,0.5,0.5,39.0,0.12666666666666668,Chargefox,CCS (Type 2),DC,24.0,0.27773333333333333
-27.96006307,153.4123149,1,75.0,0.5,0.5,103.0,0.34,Chargefox,CCS (Type 2),DC,75.0,0.3255
-28.0295808,153.4346021,1,75.0,0.5,0.5,103.0,0.34,Chargefox,CCS (Type 2),DC,75.0,0.3255
-27.66241706,153.0403591,2,22.0,0.5,0.5,103.0,0.34,Chargefox,Type 2 (Socket Only),AC (Three-Phase),44.0,0.3224
-27.66399239,153.0411196,2,120.0,0.5,0.5,103.0,0.34,Chargefox,CCS (Type 2),DC,240.0,0.342
-28.806512,153.278955,1,75.0,0.5,0.5,103.0,0.34,Chargefox,CCS (Type 2),DC,75.0,0.3255
-28.00184962,153.4152839,1,75.0,0.5,0.5,103.0,0.34,Chargefox,CCS (Type 2),DC,75.0,0.3255
-31.42838119,152.9088213,3,22.0,0.5,0.5,39.0,0.12666666666666668,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),66.0,0.2819333333333333
-28.64333139,153.615697,1,50.0,0.5,0.5,103.0,0.34,Chargefox,CCS (Type 2),DC,50.0,0.323
-37.31033013,144.1401089,2,50.0,0.5,0.5,301.0,1.0,Chargefox,CCS (Type 2),DC,100.0,0.46
-17.01705601,128.2177568,2,150.0,0.5,0.5,5.0,0.013333333333333334,WA EV Network (AU),CCS (Type 2),DC,300.0,0.2826666666666667
-26.81653585,114.6141092,2,50.0,0.5,0.5,5.0,0.013333333333333334,WA EV Network (AU),CCS (Type 2),DC,100.0,0.26266666666666666
-32.57682536,151.1845369,2,100.0,0.5,0.5,39.0,0.12666666666666668,Everty,CCS (Type 2),Unknown,200.0,0.29533333333333334
-23.64687309,149.3325053,1,75.0,0.5,0.5,1.0,0.0,Chargefox,CCS (Type 2),DC,75.0,0.2575
-27.61632169,152.7586172,2,50.0,0.5,0.5,103.0,0.34,Chargefox,CCS (Type 2),DC,100.0,0.328
-28.00429939,153.3645662,1,75.0,0.5,0.5,103.0,0.34,Chargefox,CCS (Type 2),DC,75.0,0.3255
-27.55238666,153.0088013,1,75.0,0.5,0.5,103.0,0.34,Chargefox,CCS (Type 2),DC,75.0,0.3255
-27.2390391,152.4202789,2,75.0,0.5,0.5,103.0,0.34,Queensland Electric Super Highway,CCS (Type 2),DC,150.0,0.333
-33.24078932,151.5032525,2,120.0,0.5,0.5,222.0,0.7366666666666667,Chargefox,CCS (Type 2),DC,240.0,0.42133333333333334
-28.06172647,153.429386,1,75.0,0.5,0.5,103.0,0.34,Chargefox,CCS (Type 2),DC,75.0,0.3255
-27.55305925,152.9752576,1,50.0,0.5,0.5,103.0,0.34,Evie,CCS (Type 2),DC,50.0,0.323
-27.49838316,152.9736225,1,50.0,0.5,0.5,103.0,0.34,Evie,CCS (Type 2),DC,50.0,0.323
-33.85283452,150.9957585,2,50.0,0.5,0.5,222.0,0.7366666666666667,Evie,CCS (Type 2),DC,100.0,0.4073333333333333
-20.7521613,116.8486421,2,22.0,0.5,0.5,3.0,0.006666666666666667,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),44.0,0.25573333333333337
-33.809374,151.208591,1,50.0,0.5,0.5,222.0,0.7366666666666667,Evie,CCS (Type 2),DC,50.0,0.4023333333333333
-33.77037903,150.6737185,2,350.0,0.5,0.5,222.0,0.7366666666666667,Evie,CCS (Type 2),DC,700.0,0.4673333333333334
-33.88847179,151.2376003,1,50.0,0.5,0.5,222.0,0.7366666666666667,Evie,CCS (Type 2),DC,50.0,0.4023333333333333
-33.94790638,150.9010541,2,50.0,0.5,0.5,222.0,0.7366666666666667,Evie,CCS (Type 2),DC,100.0,0.4073333333333333
-27.32834627,152.9874668,1,50.0,0.5,0.5,103.0,0.34,Evie,CCS (Type 2),DC,50.0,0.323
-33.83121718,151.2436806,1,50.0,0.5,0.5,222.0,0.7366666666666667,Evie,CCS (Type 2),DC,50.0,0.4023333333333333
-27.612304,153.124421,2,50.0,0.5,0.5,103.0,0.34,Evie,CCS (Type 2),DC,100.0,0.328
-33.87421821,151.1268297,2,50.0,0.5,0.5,222.0,0.7366666666666667,Evie,CCS (Type 2),DC,100.0,0.4073333333333333
-27.53378026,152.9484909,2,50.0,0.5,0.5,103.0,0.34,Evie,CCS (Type 2),DC,100.0,0.328
-33.0833,151.6333,2,50.0,0.5,0.5,39.0,0.12666666666666668,Evie,CCS (Type 2),DC,100.0,0.2853333333333333
-26.400474,153.064833,2,50.0,0.5,0.5,29.0,0.09333333333333334,Evie,CCS (Type 2),DC,100.0,0.2786666666666667
-33.883514,151.150017,2,50.0,0.5,0.5,222.0,0.7366666666666667,Evie,CCS (Type 2),DC,100.0,0.4073333333333333
-27.5867871,153.2836937,2,50.0,0.5,0.5,103.0,0.34,Evie,CCS (Type 2),DC,100.0,0.328
-28.0353512,153.4274028,2,50.0,0.5,0.5,103.0,0.34,Evie,CCS (Type 2),DC,100.0,0.328
-26.803426,153.12491,2,50.0,0.5,0.5,29.0,0.09333333333333334,Evie,CCS (Type 2),DC,100.0,0.2786666666666667
-34.4790652,138.9615012,1,150.0,0.5,0.5,95.0,0.31333333333333335,Chargefox,CCS (Type 2),DC,150.0,0.32766666666666666
-34.7189959,138.6663354,1,120.0,0.5,0.5,95.0,0.31333333333333335,Chargefox,CCS (Type 2),DC,120.0,0.32466666666666666
-26.8175098,114.6147215,1,22.0,0.5,0.5,5.0,0.013333333333333334,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Single-Phase),22.0,0.25486666666666663
-27.541346,151.952256,2,350.0,0.5,0.5,103.0,0.34,Evie,CCS (Type 2),DC,700.0,0.388
-27.422167,153.034685,2,50.0,0.5,0.5,103.0,0.34,Evie,CCS (Type 2),DC,100.0,0.328
-27.4856857,153.0012082,2,50.0,0.5,0.5,103.0,0.34,Evie,CCS (Type 2),DC,100.0,0.328
-33.8895642,151.1235986,2,50.0,0.5,0.5,222.0,0.7366666666666667,Evie,CCS (Type 2),DC,100.0,0.4073333333333333
-27.4915472,153.2179852,2,50.0,0.5,0.5,103.0,0.34,Evie,CCS (Type 2),DC,100.0,0.328
-27.588131,152.821959,2,350.0,0.5,0.5,103.0,0.34,Evie,CCS (Type 2),DC,700.0,0.388
-27.4504829,153.0443855,2,50.0,0.5,0.5,103.0,0.34,Evie,CCS (Type 2),DC,100.0,0.328
-33.751303,151.2433284,4,150.0,0.5,0.5,222.0,0.7366666666666667,Evie,CCS (Type 2),DC,600.0,0.45733333333333337
-12.396092,130.8968483,2,50.0,0.5,0.5,6.0,0.016666666666666666,Evie,CCS (Type 2),DC,100.0,0.26333333333333336
-34.03295211,151.1252088,2,50.0,0.5,0.5,222.0,0.7366666666666667,Evie,CCS (Type 2),DC,100.0,0.4073333333333333
-33.892967,151.248028,2,50.0,0.5,0.5,222.0,0.7366666666666667,Evie,CCS (Type 2),DC,100.0,0.4073333333333333
-33.703118,151.212917,2,50.0,0.5,0.5,222.0,0.7366666666666667,Evie,CCS (Type 2),DC,100.0,0.4073333333333333
-33.823861,151.195326,2,50.0,0.5,0.5,222.0,0.7366666666666667,Evie,CCS (Type 2),DC,100.0,0.4073333333333333
-12.459284,130.836153,2,50.0,0.5,0.5,6.0,0.016666666666666666,Evie,CCS (Type 2),DC,100.0,0.26333333333333336
-33.915187,151.240972,2,50.0,0.5,0.5,222.0,0.7366666666666667,Evie,CCS (Type 2),DC,100.0,0.4073333333333333
-28.081588,153.381888,4,50.0,0.5,0.5,103.0,0.34,Evie,CCS (Type 2),DC,200.0,0.338
-27.980749,153.409711,2,50.0,0.5,0.5,103.0,0.34,Evie,CCS (Type 2),DC,100.0,0.328
-33.77756595,151.1205638,2,50.0,0.5,0.5,222.0,0.7366666666666667,Evie,CCS (Type 2),DC,100.0,0.4073333333333333
-33.850403,150.8984016,2,120.0,0.5,0.5,222.0,0.7366666666666667,Chargefox,CCS (Type 2),DC,240.0,0.42133333333333334
-33.7366211,151.0743388,2,50.0,0.5,0.5,222.0,0.7366666666666667,Chargefox,CCS (Type 2),DC,100.0,0.4073333333333333
-33.621379,151.1494478,2,75.0,0.5,0.5,222.0,0.7366666666666667,Chargefox,CCS (Type 2),DC,150.0,0.41233333333333333
-33.97374,151.236646,8,25.0,0.5,0.5,222.0,0.7366666666666667,Chargefox,CCS (Type 2),DC,200.0,0.41733333333333333
-33.855576,151.076681,2,120.0,0.5,0.5,222.0,0.7366666666666667,Chargefox,CCS (Type 2),DC,240.0,0.42133333333333334
-33.935,151.069205,2,120.0,0.5,0.5,222.0,0.7366666666666667,Chargefox,CCS (Type 2),DC,240.0,0.42133333333333334
-33.9055215,151.2128,4,350.0,0.5,0.5,222.0,0.7366666666666667,Chargefox,CCS (Type 2),DC,1400.0,0.5373333333333333
-33.695602,151.2962878,2,120.0,0.5,0.5,222.0,0.7366666666666667,Chargefox,CCS (Type 2),DC,240.0,0.42133333333333334
-33.8955812,151.1958121,4,50.0,0.5,0.5,222.0,0.7366666666666667,Chargefox,CCS (Type 2),DC,200.0,0.41733333333333333
-33.81845313,151.1893289,1,22.0,0.5,0.5,222.0,0.7366666666666667,Chargefox,CCS (Type 2),DC,22.0,0.3995333333333333
-36.7527695,144.2940181,2,80.0,0.5,0.5,61.0,0.2,Chargefox,CCS (Type 2),DC,160.0,0.30600000000000005
-41.179441,146.341294,1,24.0,0.5,0.5,9.0,0.02666666666666667,Chargefox,CCS (Type 2),DC,24.0,0.25773333333333337
-42.155391,145.32604,1,50.0,0.5,0.5,21.0,0.06666666666666667,Chargefox,CCS (Type 2),DC,50.0,0.2683333333333333
-37.90193059,144.6625784,3,22.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Socket Only),AC (Three-Phase),66.0,0.4566
-42.754949,146.628993,1,24.0,0.5,0.5,21.0,0.06666666666666667,Chargefox,CCS (Type 2),DC,24.0,0.2657333333333333
-42.886808,147.81389,1,60.0,0.5,0.5,47.0,0.15333333333333332,Chargefox,CCS (Type 2),DC,60.0,0.2866666666666667
-41.149411,147.803691,1,24.0,0.5,0.5,5.0,0.013333333333333334,Chargefox,CCS (Type 2),DC,24.0,0.25506666666666666
-41.638,147.9681,1,24.0,0.5,0.5,47.0,0.15333333333333332,Chargefox,CCS (Type 2),DC,24.0,0.2830666666666667
-35.731097,150.197277,1,7.0,0.5,0.5,54.0,0.17666666666666667,Chargefox,Type 2 (Socket Only),AC (Single-Phase),7.0,0.2860333333333333
-43.43165,146.97408,1,22.0,0.5,0.5,,,Chargefox,Type 2 (Socket Only),AC (Three-Phase),22.0,
-38.101629,147.065543,1,22.0,0.5,0.5,17.0,0.05333333333333334,Chargefox,Type 2 (Socket Only),AC (Three-Phase),22.0,0.26286666666666664
-43.16197908,147.0777232,1,24.0,0.5,0.5,47.0,0.15333333333333332,Chargefox,CCS (Type 2),DC,24.0,0.2830666666666667
-41.425875,147.139979,1,22.0,0.5,0.5,47.0,0.15333333333333332,Chargefox,Type 2 (Socket Only),AC (Three-Phase),22.0,0.28286666666666666
-41.10562728,146.8231539,1,75.0,0.5,0.5,9.0,0.02666666666666667,Chargefox,CCS (Type 2),DC,75.0,0.26283333333333336
-37.84108697,145.2666187,1,25.0,0.5,0.5,301.0,1.0,Jolt,CHAdeMO,DC,25.0,0.4525
-42.50810956,147.9100266,2,24.0,0.5,0.5,47.0,0.15333333333333332,Chargefox,CCS (Type 2),DC,48.0,0.2854666666666667
-38.26770793,144.6589785,2,50.0,0.5,0.5,301.0,1.0,Chargefox,CCS (Type 2),DC,100.0,0.46
-38.23175942,144.36928,6,22.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Socket Only),AC (Three-Phase),132.0,0.4632
-36.045905,146.943511,4,7.0,0.5,0.5,61.0,0.2,Chargefox,Type 2 (Socket Only),AC (Single-Phase),28.0,0.29280000000000006
-38.19750225,144.3439512,1,22.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Socket Only),AC (Three-Phase),22.0,0.4522
-38.19759412,144.3448719,1,22.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Socket Only),AC (Three-Phase),22.0,0.4522
-37.88497431,145.0824312,6,7.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Socket Only),AC (Single-Phase),42.0,0.4542
-37.72302764,145.1421798,4,7.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Socket Only),AC (Single-Phase),28.0,0.45280000000000004
-37.79675756,145.2798271,4,7.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Socket Only),AC (Single-Phase),28.0,0.45280000000000004
-38.36320203,142.4561073,2,22.0,0.5,0.5,19.0,0.06,Chargefox,Type 2 (Socket Only),AC (Three-Phase),44.0,0.2664
-37.52794764,143.8580275,6,22.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Socket Only),AC (Three-Phase),132.0,0.4632
-38.19671591,144.2993544,4,22.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Socket Only),AC (Three-Phase),88.0,0.4588
-37.75910544,145.0687676,16,44.0,0.5,0.5,301.0,1.0,Chargefox,CCS (Type 2),AC (Three-Phase),704.0,0.5204
-37.75745813,145.0591851,4,22.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Socket Only),AC (Three-Phase),88.0,0.4588
-37.71440196,144.601437,1,22.0,0.5,0.5,301.0,1.0,Chargefox,CHAdeMO,DC,22.0,0.4522
-37.10296645,145.6162086,1,7.0,0.5,0.5,61.0,0.2,Chargefox,Type 2 (Socket Only),AC (Single-Phase),7.0,0.29069999999999996
-43.13907167,147.8548439,2,22.0,0.5,0.5,47.0,0.15333333333333332,Chargefox,Type 2 (Socket Only),AC (Three-Phase),44.0,0.2850666666666667
-42.48504802,146.7100909,1,24.0,0.5,0.5,21.0,0.06666666666666667,Chargefox,CCS (Type 2),DC,24.0,0.2657333333333333
-37.75499722,145.363726,2,11.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Socket Only),AC (Single-Phase),22.0,0.4522
-42.75097185,147.2787256,1,22.0,0.5,0.5,47.0,0.15333333333333332,Chargefox,Type 2 (Socket Only),AC (Three-Phase),22.0,0.28286666666666666
-37.76913248,144.974786,2,7.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Socket Only),AC (Single-Phase),14.0,0.4514
-37.77164514,144.9617309,2,22.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Socket Only),AC (Three-Phase),44.0,0.4544
-37.77167967,144.9581849,1,22.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Socket Only),AC (Three-Phase),22.0,0.4522
-37.76583088,144.9235265,1,22.0,0.5,0.5,301.0,1.0,Chargefox,Type 1 (J1772),AC (Three-Phase),22.0,0.4522
-33.81104167,150.8503002,2,75.0,0.5,0.5,222.0,0.7366666666666667,BP Pulse (AU),CCS (Type 2),DC,150.0,0.41233333333333333
-41.44637647,147.1228489,1,7.0,0.5,0.5,47.0,0.15333333333333332,Chargefox,Type 2 (Socket Only),AC (Single-Phase),7.0,0.28136666666666665
-41.45022659,147.141541,1,50.0,0.5,0.5,47.0,0.15333333333333332,Chargefox,CCS (Type 2),DC,50.0,0.2856666666666667
-42.87538883,147.324161,1,50.0,0.5,0.5,47.0,0.15333333333333332,Chargefox,CCS (Type 2),DC,50.0,0.2856666666666667
-41.44295623,145.5266577,1,24.0,0.5,0.5,21.0,0.06666666666666667,Chargefox,CCS (Type 2),DC,24.0,0.2657333333333333
-42.12462669,146.7466461,1,60.0,0.5,0.5,21.0,0.06666666666666667,Chargefox,CCS (Type 2),DC,60.0,0.2693333333333333
-43.32179973,147.242259,1,25.0,0.5,0.5,47.0,0.15333333333333332,Chargefox,CCS (Type 2),DC,25.0,0.2831666666666667
-35.41502698,149.0634288,2,22.0,0.5,0.5,54.0,0.17666666666666667,Evie,Type 2 (Socket Only),AC (Three-Phase),44.0,0.28973333333333334
-34.96941392,149.0300169,1,50.0,0.5,0.5,42.0,0.13666666666666666,Evie,CCS (Type 2),DC,50.0,0.2823333333333333
-35.00971248,138.7590175,1,150.0,0.5,0.5,95.0,0.31333333333333335,Evie,CCS (Type 2),DC,150.0,0.32766666666666666
-35.34829968,149.0889091,4,22.0,0.5,0.5,54.0,0.17666666666666667,Evie,Type 2 (Socket Only),AC (Three-Phase),88.0,0.2941333333333333
-35.31219832,149.1333089,2,50.0,0.5,0.5,54.0,0.17666666666666667,Evie,CCS (Type 2),DC,100.0,0.29533333333333334
-34.49497613,150.7954772,2,50.0,0.5,0.5,222.0,0.7366666666666667,Evie,CCS (Type 2),DC,100.0,0.4073333333333333
-34.18356799,142.1585658,1,50.0,0.5,0.5,12.0,0.03666666666666667,Evie,CCS (Type 2),DC,50.0,0.26233333333333336
-36.3536173,146.3252142,1,50.0,0.5,0.5,61.0,0.2,Evie,CCS (Type 2),DC,50.0,0.29500000000000004
-38.19562584,146.5329077,1,50.0,0.5,0.5,301.0,1.0,Evie,CCS (Type 2),DC,50.0,0.455
-37.19177622,145.711178,1,50.0,0.5,0.5,61.0,0.2,Evie,CCS (Type 2),DC,50.0,0.29500000000000004
-37.6501753,142.3425476,1,50.0,0.5,0.5,19.0,0.06,Evie,CCS (Type 2),DC,50.0,0.267
-38.23032125,143.1458214,1,50.0,0.5,0.5,19.0,0.06,Evie,CCS (Type 2),DC,50.0,0.267
-37.42305179,144.5626261,1,50.0,0.5,0.5,301.0,1.0,Evie,CCS (Type 2),DC,50.0,0.455
-36.01017517,146.0033014,1,50.0,0.5,0.5,61.0,0.2,Evie,CCS (Type 2),DC,50.0,0.29500000000000004
-36.25068313,142.3937945,1,50.0,0.5,0.5,32.0,0.10333333333333333,Evie,CCS (Type 2),DC,50.0,0.27566666666666667
-35.80838371,144.221237,1,50.0,0.5,0.5,61.0,0.2,Evie,CCS (Type 2),DC,50.0,0.29500000000000004
-37.8819262,147.9734895,1,50.0,0.5,0.5,17.0,0.05333333333333334,Evie,CCS (Type 2),DC,50.0,0.26566666666666666
-37.84437816,144.0768347,1,50.0,0.5,0.5,301.0,1.0,Evie,CCS (Type 2),DC,50.0,0.455
-37.96731874,146.9747921,1,50.0,0.5,0.5,301.0,1.0,Evie,CCS (Type 2),DC,50.0,0.455
-38.47452618,145.0186233,1,50.0,0.5,0.5,301.0,1.0,Evie,CCS (Type 2),DC,50.0,0.455
-42.98020916,147.3037404,2,50.0,0.5,0.5,47.0,0.15333333333333332,Evie,CCS (Type 2),DC,100.0,0.2906666666666667
-37.92221291,141.2761965,1,50.0,0.5,0.5,19.0,0.06,Evie,CCS (Type 2),DC,50.0,0.267
-35.73434318,143.9216854,1,50.0,0.5,0.5,61.0,0.2,Evie,CCS (Type 2),DC,50.0,0.29500000000000004
-38.08842705,145.1825268,2,50.0,0.5,0.5,301.0,1.0,Evie,CCS (Type 2),DC,100.0,0.46
-37.9061017,145.0036349,2,50.0,0.5,0.5,301.0,1.0,Evie,CCS (Type 2),DC,100.0,0.46
-37.82858393,144.9344385,1,80.0,0.5,0.5,301.0,1.0,Chargefox,CHAdeMO,DC,80.0,0.458
-37.80624795,144.964016,1,75.0,0.5,0.5,301.0,1.0,Chargefox,CCS (Type 2),DC,75.0,0.4575
-32.06408827,115.7818073,2,22.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),44.0,0.37173333333333336
-37.85583763,145.0295636,1,50.0,0.5,0.5,301.0,1.0,Chargefox,CCS (Type 2),DC,50.0,0.455
-38.09340993,145.3417142,1,50.0,0.5,0.5,301.0,1.0,Chargefox,CCS (Type 2),DC,50.0,0.455
-38.13983275,145.1242221,1,50.0,0.5,0.5,301.0,1.0,Chargefox,CCS (Type 2),DC,50.0,0.455
-37.42256776,143.894071,1,50.0,0.5,0.5,301.0,1.0,Chargefox,CCS (Type 2),DC,50.0,0.455
-38.50547,145.1484951,1,50.0,0.5,0.5,301.0,1.0,Chargefox,CCS (Type 2),DC,50.0,0.455
-37.87707027,145.164445,1,100.0,0.5,0.5,301.0,1.0,Chargefox,CCS (Type 2),DC,100.0,0.46
-37.81230001,145.0110443,1,100.0,0.5,0.5,301.0,1.0,Chargefox,CHAdeMO,DC,100.0,0.46
-37.10120686,147.5913216,2,50.0,0.5,0.5,54.0,0.17666666666666667,Chargefox,CCS (Type 2),DC,100.0,0.29533333333333334
-37.02797707,145.1429441,1,25.0,0.5,0.5,61.0,0.2,Chargefox,CCS (Type 2),DC,25.0,0.2925
-37.87609755,145.0437891,1,50.0,0.5,0.5,301.0,1.0,Chargefox,CCS (Type 2),DC,50.0,0.455
-36.31377674,146.838576,2,50.0,0.5,0.5,61.0,0.2,Chargefox,CCS (Type 2),DC,100.0,0.30000000000000004
-36.72909821,146.9621075,1,50.0,0.5,0.5,61.0,0.2,Evie,CCS (Type 2),DC,50.0,0.29500000000000004
-35.535453,144.967298,8,22.0,0.5,0.5,61.0,0.2,(Unknown Operator),Type 2 (Socket Only),AC (Three-Phase),176.0,0.3076
-32.03141202,115.8152075,1,180.0,0.5,0.5,177.0,0.5866666666666667,Ampol AmpCharge,CCS (Type 2),DC,180.0,0.38533333333333336
-37.83430859,144.6988431,2,22.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Socket Only),AC (Single-Phase),44.0,0.4544
-37.42886558,143.3828557,4,50.0,0.5,0.5,19.0,0.06,Evie,CCS (Type 2),DC,200.0,0.28200000000000003
-33.77239825,150.8434828,1,0.0,0.5,0.5,222.0,0.7366666666666667,Chargefox,Type 2 (Socket Only),Unknown,0.0,0.3973333333333333
-37.80519465,144.7519893,1,180.0,0.5,0.5,301.0,1.0,Ampol AmpCharge,CCS (Type 2),DC,180.0,0.468
-31.94866287,115.8694835,1,180.0,0.5,0.5,177.0,0.5866666666666667,Ampol AmpCharge,CCS (Type 2),DC,180.0,0.38533333333333336
-17.97028052,122.2355486,1,22.0,0.5,0.5,9.0,0.02666666666666667,WA EV Network (AU),Type 2 (Socket Only),AC (Three-Phase),22.0,0.25753333333333334
-33.79511781,151.1864404,2,120.0,0.5,0.5,222.0,0.7366666666666667,Chargefox,CCS (Type 2),DC,240.0,0.42133333333333334
-33.36290641,151.4444617,2,75.0,0.5,0.5,222.0,0.7366666666666667,BP Pulse (AU),CHAdeMO,DC,150.0,0.41233333333333333
-34.60933241,150.2298476,6,250.0,0.5,0.5,42.0,0.13666666666666666,Tesla (Tesla-only charging),CCS (Type 2),DC,1500.0,0.42733333333333334
-32.89642862,151.5975868,2,350.0,0.5,0.5,39.0,0.12666666666666668,Evie,CCS (Type 2),DC,700.0,0.3453333333333333
-33.72070369,150.429711,2,50.0,0.5,0.5,222.0,0.7366666666666667,Evie,CCS (Type 2),DC,100.0,0.4073333333333333
-33.745253,150.6102581,6,250.0,0.5,0.5,222.0,0.7366666666666667,Tesla (Tesla-only charging),CCS (Type 2),DC,1500.0,0.5473333333333333
-34.07151792,150.8073009,12,250.0,0.5,0.5,222.0,0.7366666666666667,Tesla (Tesla-only charging),CCS (Type 2),DC,3000.0,0.6973333333333334
-32.05044355,150.8665713,1,50.0,0.5,0.5,39.0,0.12666666666666668,NRMA,CCS (Type 2),DC,50.0,0.2803333333333333
-29.73846452,151.7363028,1,50.0,0.5,0.5,19.0,0.06,NRMA,CCS (Type 2),DC,50.0,0.267
-29.77465819,151.1146198,1,70.0,0.5,0.5,19.0,0.06,NRMA,CCS (Type 2),DC,70.0,0.269
-31.98118442,115.8624895,4,7.0,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Type 2 (Socket Only),AC (Single-Phase),28.0,0.37013333333333337
-33.03010494,137.5293036,1,75.0,0.5,0.5,10.0,0.03,Noodoe EV,CCS (Type 2),DC,75.0,0.2635
-32.08005087,115.9879805,1,180.0,0.5,0.5,177.0,0.5866666666666667,Ampol AmpCharge,CCS (Type 2),DC,180.0,0.38533333333333336
-32.02217741,115.9391684,10,2.5,0.5,0.5,177.0,0.5866666666666667,(Unknown Operator),Type I (AS 3112),AC (Single-Phase),25.0,0.36983333333333335
-33.72778177,150.9762456,2,50.0,0.5,0.5,222.0,0.7366666666666667,Evie,CCS (Type 2),DC,100.0,0.4073333333333333
-37.82556535,147.6276883,1,50.0,0.5,0.5,17.0,0.05333333333333334,Chargefox,CCS (Type 2),DC,50.0,0.26566666666666666
-34.72954963,143.1943043,8,22.0,0.5,0.5,12.0,0.03666666666666667,(Unknown Operator),CCS (Type 2),Unknown,176.0,0.27493333333333336
-37.53036061,144.8804733,4,22.0,0.5,0.5,301.0,1.0,Unknown,Type 2 (Socket Only),AC (Single-Phase),88.0,0.4588
-37.67361437,145.1660436,1,22.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Socket Only),AC (Three-Phase),22.0,0.4522
-28.86574647,153.0487885,2,50.0,0.5,0.5,103.0,0.34,NRMA,CCS (Type 2),Unknown,100.0,0.328
-37.88439995,144.7340356,1,7.0,0.5,0.5,301.0,1.0,Chargefox,Type 2 (Tethered Connector) ,AC (Single-Phase),7.0,0.4507
-32.80989382,151.8440351,2,7.2,0.5,0.5,39.0,0.12666666666666668,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Single-Phase),14.4,0.2767733333333333
-42.903116,147.336466,2,80.0,0.5,0.5,47.0,0.15333333333333332,Electric Highway Tasmania,CCS (Type 2),DC,160.0,0.2966666666666667
-31.94609457,115.8250895,1,22.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,Type 2 (Socket Only),AC (Single-Phase),22.0,0.3695333333333333
-42.29898,147.37111,2,80.0,0.5,0.5,47.0,0.15333333333333332,Electric Highway Tasmania,CCS (Type 2),DC,160.0,0.2966666666666667
-38.0548225,145.1160091,1,50.0,0.5,0.5,301.0,1.0,Evie,CCS (Type 2),DC,50.0,0.455
-37.91344216,145.21853,2,100.0,0.5,0.5,301.0,1.0,Chargefox,CCS (Type 2),Unknown,200.0,0.47000000000000003
-38.23466433,145.0509469,6,250.0,0.5,0.5,301.0,1.0,Tesla (including non-tesla),CCS (Type 2),DC,1500.0,0.6000000000000001
-20.39203016,148.581206,2,350.0,0.5,0.5,6.0,0.016666666666666666,Evie,CHAdeMO,DC,700.0,0.32333333333333336
-22.69369679,117.7962538,1,25.0,0.5,0.5,4.0,0.01,(Unknown Operator),CCS (Type 2),DC,25.0,0.2545
-35.32272621,149.165597,2,25.0,0.5,0.5,54.0,0.17666666666666667,Chargefox,CHAdeMO,DC,50.0,0.29033333333333333
-33.03041339,116.8783121,4,150.0,0.5,0.5,177.0,0.5866666666666667,Chargefox,CCS (Type 2),DC,600.0,0.42733333333333334
