name,address,latitude,longitude,score
Tesla,"29-37 Ryley Street, Wangaratta, VIC, 3677",-36.358166,146.319437,1.026424408
Tesla,"38 Swift Street, Holbrook, NSW, 2644",-35.722548,147.317511,1.0255625248
NRMA,"Prospect St, Holbrook, NSW, 2644",-35.718152,147.316019,1.0255328417
Tesla,"15 Great Alpine Road, Bright, VIC, 3741",-36.725975,146.964586,1.0255209208
Tesla,"85-87 Great Alpine Road, Bright, VIC, 3741",-36.727621,146.95814,1.0255061388
Evie,"22 Wills Street, Bright, VIC, 3741",-36.72915,146.962116,1.0254901648
Porsche Smart Mobility,"Eagle Rise, Bright, VIC, 3741",-36.732367,146.950758,1.0254606009
ChargeHub,"33 Ranch Road, Tawonga South, VIC, 3698",-36.72023,147.143631,1.0253412724
Saascharge,"33 Ranch Road, Tawonga South, VIC, 3698",-36.72067,147.14385,1.0253367424
bp pulse,"Hume Freeway, Wangaratta, VIC, 3678",-36.439729,146.249868,1.0248862505
bp pulse,"Hume Freeway, Wangaratta, VIC, 3678",-36.438499,146.248084,1.0248788595
Tesla,"169 Great Alpine Road, Harrietville, VIC, 3741",-36.888511,147.065574,1.0239425898
Tesla,"4861 Wangaratta-Whitfield Road, Whitfield, VIC, 3733",-36.762625,146.416395,1.0239156485
ChargeFox,"Bogong High Plains Road, Falls Creek, VIC, 3699",-36.86158,147.277143,1.0237861872
ChargeFox,"40 Silverwoods Boulevard, Yarrawonga, VIC, 3730",-36.002221,146.038574,1.0237015486
Evie,"6-12 Hovell Street, Yarrawonga, VIC, 3730",-36.010166,146.003156,1.0234799385
Wevolt,"156 Melbourne Street, Mulwala, NSW, 2647",-35.994991,146.001982,1.0234436989
Evie,"19 Murray Valley Highway, Corryong, VIC, 3707",-36.19569,147.906387,1.0234228373
Tesla,"Great Alpine Rd, Hotham Heights, VIC, 3741",-36.984151,147.142488,1.0230594873
Tesla,"124 Great Alpine Road, Hotham Heights, VIC, 3741",-36.993716,147.153001,1.0229699612
Evie,"Denny St, Benalla, VIC, 3672",-36.55066,145.983992,1.0227962732
Tesla,"12 Big Muster Drive, Dinner Plain, VIC, 3898",-37.026025,147.239341,1.0225898027
Exploren,"60 Wilson Street, The Rock, NSW, 2655",-35.266526,147.110494,1.0223164558
ChargeFox,"Union Ln, Tumbarumba, NSW, 2653",-35.77635,148.01101,1.0220702887
ChargeFox,"Lauder St, Tumbarumba, NSW, 2653",-35.77356,148.009411,1.0220702887
ChargeFox,"Mitchell Ave, Khancoban, NSW, 2642",-36.216158,148.129774,1.0220046043
Exploren,"109 Green Street, Lockhart, NSW, 2656",-35.220594,146.715379,1.0219268799
Exploren,"152 Green Street West, Lockhart, NSW, 2656",-35.220924,146.712054,1.0219255686
Tesla,"Major Plains Rd, Dookie, VIC, 3646",-36.352969,145.725741,1.0217572451
ChargeFox,"Horse Hill Car Park Rd, Mount Buller, VIC, 3723",-37.139648,146.45559,1.0214457512
Exploren,"10 Burkinshaw Street, Barooga, NSW, 3644",-35.906454,145.68675,1.0214004517
Tesla,"1 Mimosa Dr, Merrijig (West), VIC, 3723",-37.108811,146.337112,1.0213620663
ChargeFox,"Tongio Rd, Omeo, VIC, 3898",-37.101258,147.591382,1.0212774277
ChargeFox,"154 Campbell Road, Cobram, VIC, 3644",-35.930802,145.659847,1.0212968588
Tesla,"188 Fernleigh Road, Wagga Wagga, NSW, 2650",-35.131096,147.339876,1.0210824013
Tesla,"188 Fernleigh Road, Wagga Wagga, NSW, 2650",-35.130909,147.340409,1.0210803747
Tesla,"Don Kendell Dr, Forest Hill, NSW, 2651",-35.158203,147.459458,1.0210347176
Tesla,"Cnr Pollards Rd and Stoneys Road, Mansfield, VIC, 3722",-37.087018,146.167151,1.0210120678
EVUp,"390 Pollards Road, Mansfield, VIC, 3722",-37.088256,146.16784,1.0210075378
Saascharge,"127 Lord Baden Powell Drive, Wagga Wagga, NSW, 2650",-35.128601,147.3682,1.0210205317
Evie,"32 Sydney St, Tarcutta, NSW, 2652",-35.277151,147.736088,1.0210067034
EVUp,"30 Nolan Street, Mansfield, VIC, 3722",-37.051514,146.089844,1.0209578276
Evie,"21 McDonald Street, Mansfield, VIC, 3722",-37.050834,146.086721,1.0209511518
EVX,"Flinders St, Wagga Wagga, NSW, 2650",-35.119435,147.369812,1.0209604502
Tesla,"145 Mount Buller Road, Mansfield, VIC, 3722",-37.060471,146.09837,1.0209391117
EVX,"26 Fitzhardinge St, Wagga Wagga, NSW, 2650",-35.117676,147.370454,1.02094841
Saascharge,"2-40 Morgan Street, Wagga Wagga, NSW, 2650",-35.117051,147.37403,1.0209386349
EVX,"17 Morgan St, Wagga Wagga, NSW, 2650",-35.116914,147.375754,1.0209349394
EVERTY,"Stuart St, Wagga Wagga, NSW, 2650",-35.123479,147.399228,1.0209354162
Exploren,"93 Hammond Avenue, Wagga Wagga, NSW, 2650",-35.120013,147.389516,1.0209307671
bp pulse,"1 Tasman Road, Gumly Gumly, NSW, 2652",-35.12613,147.420946,1.0209127665
Saascharge,"10 Morrow Street, Wagga Wagga, NSW, 2650",-35.110028,147.372082,1.0208982229
Saascharge,"181 Tarcutta St, Wagga Wagga, NSW, 2650",-35.109603,147.373677,1.0208930969
NRMA,"8 Cross Street, Wagga Wagga, NSW, 2650",-35.108308,147.371965,1.0208878517
Tesla,"153 Fitzmaurice Street, Wagga Wagga, NSW, 2650",-35.103026,147.368699,1.0208604336
EVUp,"18 Diggings Terrace, Thredbo, NSW, 2625",-36.507172,148.301035,1.0207281113
Tesla,"Mowamba Pl, Thredbo, NSW, 2625",-36.504831,148.304698,1.0207144022
Exploren,"1 Friday Dr, Thredbo, NSW, 2625",-36.501296,148.310377,1.0206928253
Exploren,"Valder Way, Charles Sturt University, NSW, 2678",-35.056934,147.351259,1.0206053257
Tesla,"9913 Kosciuszko Road, Perisher Valley, NSW, 2624",-36.405565,148.412808,1.0203323364
Tesla,"3241 Hume Highway, Mount Adrah, NSW, 2729",-35.197012,147.821998,1.0203362703
Evie,"90 Hume Street, Wodonga, VIC, 3690",-36.121681,146.886577,1.2141396999
Evie,"196 Melbourne Road, Wodonga, VIC, 3690",-36.111262,146.8641,1.2140858173
Tesla,"3 Havelock Street, Wodonga, VIC, 3690",-36.123861,146.889963,1.2139765024
ChargeFox,"133 McKoy Street, Wodonga, VIC, 3690",-36.112354,146.84871,1.2131901979
NRMA,"Kiewa St, Albury, NSW, 2640",-36.083792,146.914834,1.2115272284
ChargeFox,"524 Smollett Street, Albury, NSW, 2640",-36.082826,146.91637,1.2112952471
Tesla,"576 Stanley Street, Albury, NSW, 2640",-36.08025,146.913811,1.2112292051
Exploren,"102 Volt Lane, Albury, NSW, 2640",-36.081768,146.916319,1.2111865282
Exploren,"550 Kiewa Street, Albury, NSW, 2640",-36.078161,146.916748,1.2107323408
Exploren,"446 Dean Street, Albury, NSW, 2640",-36.080636,146.92161,1.2105643749
EVUp,"99-119 Borella Road, Albury, NSW, 2640",-36.077644,146.943955,1.2073965073
Exploren,"21 Hague Ave, Albury, NSW, 2640",-36.064706,146.934224,1.2068787813
ChargeFox,"1778 Murray Valley Highway, Barnawartha, VIC, 3691",-36.073956,146.726929,1.1852796078
Exploren,"16 Windham Street, Yackandandah, VIC, 3749",-36.314088,146.83844,1.1485253572
Evie,"3 Crawford Street, Chiltern, VIC, 3683",-36.149353,146.610613,1.1404649019
ChargeHub,"186 Golf Club Drive, Howlong, NSW, 2643",-35.98521,146.64443,1.1366349459
Tesla,"186 Golf Club Drive, Howlong, NSW, 2643",-35.984713,146.64435,1.1364609003
Tesla,"59 Havelock Road, Beechworth, VIC, 3747",-36.350779,146.704604,1.1103893518
Tesla,"51 Sydney Road, Beechworth, VIC, 3747",-36.348599,146.688349,1.1078094244
Tesla,"29 Last Street, Beechworth, VIC, 3747",-36.354687,146.68633,1.1047945023
Evie,"6 Loch Street, Beechworth, VIC, 3747",-36.358165,146.687042,1.1034855843
Tesla,"43 High Street, Beechworth, VIC, 3747",-36.361104,146.686693,1.1021767855
ChargeFox,"90-94 Main Street, Rutherglen, VIC, 3685",-36.054751,146.460642,1.0795038939
Evie,"113 Murray Street, Rutherglen, VIC, 3685",-36.054524,146.458609,1.0787906647
NRMA,"Commercial St, Walla Walla, NSW, 2659",-35.764937,146.901041,1.0781722069
Tesla,"217 Main Street, Rutherglen, VIC, 3685",-36.052116,146.455975,1.0777229071
Tesla,"74 Slaughterhouse Road, Rutherglen, VIC, 3685",-36.070218,146.451995,1.0774763823
Exploren,"205 All Saints Rd, Wahgunyah, VIC, 3687",-35.99439,146.413776,1.0595998764
Tesla,"315 All Saints Road, Wahgunyah, VIC, 3687",-35.9938,146.410751,1.0587284565
ChargeHub,"25 Edward Street, Corowa, NSW, 2646",-36.001901,146.38617,1.0531673431
Club Corowa,"30 Betterment Parade, Corowa, NSW, 2646",-35.994951,146.385129,1.052318573
Tesla,"3897 Great Alpine Road, Gapsted, VIC, 3737",-36.520645,146.684044,1.045668602
Tesla,"186 Great Alpine Road, Myrtleford, VIC, 3737",-36.558417,146.720389,1.0389496088
Tesla,"4994 Great Alpine Road, Ovens, VIC, 3738",-36.587033,146.759069,1.0345133543
Tesla,"239 Milawa Bobinawarrah Road, Milawa, VIC, 3678",-36.454336,146.430609,1.0318346024
Tesla,"86-88 Ovens Street, Wangaratta, VIC, 3677",-36.35332,146.326691,1.0302599669
Evie,"26 Docker Street, Wangaratta, VIC, 3677",-36.355028,146.322584,1.0296243429
Tesla,"29-37 Ryley Street, Wangaratta, VIC, 3677",-36.358166,146.319437,1.029006362
Tesla,"Snow Rd, Oxley, VIC, 3678",-36.443411,146.381854,1.0280463696
Tesla,"38 Swift Street, Holbrook, NSW, 2644",-35.722548,147.317511,1.027535677
NRMA,"Prospect St, Holbrook, NSW, 2644",-35.718152,147.316019,1.0271664858
Tesla,"6619 Great Alpine Road, Porepunkah, VIC, 3740",-36.675301,146.888984,1.0253863335
bp pulse,"Hume Freeway, Wangaratta, VIC, 3678",-36.439729,146.249868,1.0249826908
bp pulse,"Hume Freeway, Wangaratta, VIC, 3678",-36.438499,146.248084,1.0249775648
Tesla,"15 Great Alpine Road, Bright, VIC, 3741",-36.725975,146.964586,1.0248630047
Tesla,"85-87 Great Alpine Road, Bright, VIC, 3741",-36.727621,146.95814,1.0248528719
Evie,"22 Wills Street, Bright, VIC, 3741",-36.72915,146.962116,1.0248354673
Porsche Smart Mobility,"Eagle Rise, Bright, VIC, 3741",-36.732367,146.950758,1.0248138905
ChargeHub,"33 Ranch Road, Tawonga South, VIC, 3698",-36.72023,147.143631,1.0246146917
Saascharge,"33 Ranch Road, Tawonga South, VIC, 3698",-36.72067,147.14385,1.024610281
ChargeFox,"40 Silverwoods Boulevard, Yarrawonga, VIC, 3730",-36.002221,146.038574,1.024220705
Evie,"6-12 Hovell Street, Yarrawonga, VIC, 3730",-36.010166,146.003156,1.0239803791
Wevolt,"156 Melbourne Street, Mulwala, NSW, 2647",-35.994991,146.001982,1.0239520073
Tesla,"4861 Wangaratta-Whitfield Road, Whitfield, VIC, 3733",-36.762625,146.416395,1.0236694813
Tesla,"169 Great Alpine Road, Harrietville, VIC, 3741",-36.888511,147.065574,1.0233310461
ChargeFox,"Bogong High Plains Road, Falls Creek, VIC, 3699",-36.86158,147.277143,1.0231298208
Evie,"19 Murray Valley Highway, Corryong, VIC, 3707",-36.19569,147.906387,1.0229896307
Evie,"Denny St, Benalla, VIC, 3672",-36.55066,145.983992,1.0228815079
Exploren,"60 Wilson Street, The Rock, NSW, 2655",-35.266526,147.110494,1.0227390528
Tesla,"Great Alpine Rd, Hotham Heights, VIC, 3741",-36.984151,147.142488,1.0224788189
Exploren,"109 Green Street, Lockhart, NSW, 2656",-35.220594,146.715379,1.0224629641
Exploren,"152 Green Street West, Lockhart, NSW, 2656",-35.220924,146.712054,1.022462368
Tesla,"124 Great Alpine Road, Hotham Heights, VIC, 3741",-36.993716,147.153001,1.0223922729
Tesla,"12 Big Muster Drive, Dinner Plain, VIC, 3898",-37.026025,147.239341,1.0220174789
Tesla,"Major Plains Rd, Dookie, VIC, 3646",-36.352969,145.725741,1.0219911337
ChargeFox,"Lauder St, Tumbarumba, NSW, 2653",-35.77356,148.009411,1.0219225883
ChargeFox,"Union Ln, Tumbarumba, NSW, 2653",-35.77635,148.01101,1.0219208002
Exploren,"10 Burkinshaw Street, Barooga, NSW, 3644",-35.906454,145.68675,1.0218302011
ChargeFox,"154 Campbell Road, Cobram, VIC, 3644",-35.930802,145.659847,1.0217113495
ChargeFox,"Mitchell Ave, Khancoban, NSW, 2642",-36.216158,148.129774,1.0216202736
Tesla,"188 Fernleigh Road, Wagga Wagga, NSW, 2650",-35.131096,147.339876,1.0213899612
Tesla,"188 Fernleigh Road, Wagga Wagga, NSW, 2650",-35.130909,147.340409,1.0213878155
Saascharge,"127 Lord Baden Powell Drive, Wagga Wagga, NSW, 2650",-35.128601,147.3682,1.0213171244
Tesla,"Don Kendell Dr, Forest Hill, NSW, 2651",-35.158203,147.459458,1.0212968588
EVX,"Flinders St, Wagga Wagga, NSW, 2650",-35.119435,147.369812,1.02125597
EVX,"26 Fitzhardinge St, Wagga Wagga, NSW, 2650",-35.117676,147.370454,1.021243453
Saascharge,"2-40 Morgan Street, Wagga Wagga, NSW, 2650",-35.117051,147.37403,1.0212322474
EVX,"17 Morgan St, Wagga Wagga, NSW, 2650",-35.116914,147.375754,1.0212279558
EVERTY,"Stuart St, Wagga Wagga, NSW, 2650",-35.123479,147.399228,1.0212199688
Exploren,"93 Hammond Avenue, Wagga Wagga, NSW, 2650",-35.120013,147.389516,1.0212188959
Saascharge,"10 Morrow Street, Wagga Wagga, NSW, 2650",-35.110028,147.372082,1.021192193
bp pulse,"1 Tasman Road, Gumly Gumly, NSW, 2652",-35.12613,147.420946,1.0211892128
Saascharge,"181 Tarcutta St, Wagga Wagga, NSW, 2650",-35.109603,147.373677,1.0211863518
NRMA,"8 Cross Street, Wagga Wagga, NSW, 2650",-35.108308,147.371965,1.0211817026
ChargeFox,"Horse Hill Car Park Rd, Mount Buller, VIC, 3723",-37.139648,146.45559,1.0211449862
Tesla,"153 Fitzmaurice Street, Wagga Wagga, NSW, 2650",-35.103026,147.368699,1.0211552382
Evie,"32 Sydney St, Tarcutta, NSW, 2652",-35.277151,147.736088,1.0211499929
Tesla,"1 Mimosa Dr, Merrijig (West), VIC, 3723",-37.108811,146.337112,1.0211070776
Exploren,"Valder Way, Charles Sturt University, NSW, 2678",-35.056934,147.351259,1.0209026337
Tesla,"Cnr Pollards Rd and Stoneys Road, Mansfield, VIC, 3722",-37.087018,146.167151,1.020822525
EVUp,"390 Pollards Road, Mansfield, VIC, 3722",-37.088256,146.16784,1.020817399
EVUp,"30 Nolan Street, Mansfield, VIC, 3722",-37.051514,146.089844,1.0208002329
Evie,"21 McDonald Street, Mansfield, VIC, 3722",-37.050834,146.086721,1.0207947493
Tesla,"145 Mount Buller Road, Mansfield, VIC, 3722",-37.060471,146.09837,1.0207771063
ChargeFox,"Tongio Rd, Omeo, VIC, 3898",-37.101258,147.591382,1.0207476616
Tesla,"3241 Hume Highway, Mount Adrah, NSW, 2729",-35.197012,147.821998,1.0204662085
bp pulse,"13 Southey St, Jerilderie, NSW, 2716",-35.360757,145.719347,1.0203945637
Exploren,"19-35 New Dookie Rd, Shepparton, VIC, 3630",-36.366857,145.419672,1.0203564167
ChargeFox,"51 Mitchell Street, Shepparton, VIC, 3630",-36.382083,145.420348,1.020339489
EVUp,"18 Diggings Terrace, Thredbo, NSW, 2625",-36.507172,148.301035,1.0203130245
Exploren,"155 Burnt Store Road, Lardner, VIC, 3821",-38.202601,145.866152,1.2015259266
Tesla,"Williams St, Warragul, VIC, 3820",-38.162743,145.933043,1.1940670013
ChargeFox,"156-158 Queen Street, Warragul, VIC, 3820",-38.166636,145.940512,1.1915872097
Exploren,"219 Queen Street, Warragul, VIC, 3820",-38.16731,145.951076,1.1884027719
Exploren,"219 Queen Street, Warragul, VIC, 3820",-38.166665,145.951847,1.1882356405
Evie,"57 Hazel Drive, Warragul, VIC, 3820",-38.167432,145.95335,1.1876974106
ChargeFox,"7 Campbell Street, Yarragon, VIC, 3823",-38.205198,146.064162,1.1422109604
EVUp,"318 Rossiter Road, Koo Wee Rup, VIC, 3981",-38.199051,145.492118,1.1241636276
EVUp,"34 Toomuc Valley Road, Melbourne, VIC, 3810",-38.060959,145.466512,1.1125768423
EVUp,"Toomuc Valley Rd, Melbourne, VIC, 3810",-38.036369,145.464426,1.1078846455
Tesla,"825 Princes Highway, Melbourne, VIC, 3810",-38.06041,145.452731,1.1071871519
ChargeFox,"24 Commercial Street, Korumburra, VIC, 3950",-38.432732,145.825496,1.1006388664
Evie,"7 Mine Road, Korumburra, VIC, 3950",-38.43427,145.825302,1.0998901129
ChargeFox,"1504-1510 Bass Highway, Grantville, VIC, 3984",-38.406967,145.530116,1.0786032677
ChargeFox,"211 Lloyd Street, Moe, VIC, 3825",-38.18443,146.237905,1.0782763958
Exploren,"21 Saint Germain Boulevard, Melbourne, VIC, 3978",-38.094512,145.362898,1.0776926279
Tesla,"18 Turner Street, Leongatha, VIC, 3953",-38.472058,145.947646,1.0744016171
ChargeFox,"9 Smith Street, Leongatha, VIC, 3953",-38.475985,145.944446,1.0732005835
ChargeFox,"50S Ramlegh Boulevard, Melbourne, VIC, 3978",-38.117246,145.345045,1.0726674795
Evie,"68 McCartin Street, Leongatha, VIC, 3953",-38.477919,145.943644,1.0725322962
Tesla,"13 Bell Street, Moe, VIC, 3825",-38.172991,146.259055,1.071998477
ChargeFox,"Matterhorn Dr, Melbourne, VIC, 3978",-38.093164,145.342013,1.0709012747
EVUp,"20 Alphey Road, Melbourne, VIC, 3978",-38.110037,145.336394,1.0697745085
EVUp,"40 Hamersley Drive, Melbourne, VIC, 3978",-38.093289,145.33572,1.0689634085
EVUp,"20 Eliston Avenue, Melbourne, VIC, 3978",-38.122134,145.331586,1.0685424805
Exploren,"75D Kangan Drive, Melbourne, VIC, 3806",-38.045139,145.345445,1.068528533
EVUp,"Vestfold Dr, Melbourne, VIC, 3978",-38.120953,145.329552,1.0679047108
JOLT,"288-296 Clyde Road, Melbourne, VIC, 3806",-38.059639,145.337862,1.0675320625
Evie,"1-3 Park Road, Yarra Junction, VIC, 3797",-37.780958,145.613177,1.0632139444
ChargeFox,"79 Ridgway, Mirboo North, VIC, 3871",-38.40013,146.157939,1.0628429651
Exploren,"Woolepe Way, Melbourne, VIC, 3977",-38.123392,145.310239,1.0622528791
Tesla,"30 Woods Point Road, Warburton, VIC, 3799",-37.753398,145.705362,1.0613327026
Exploren,"7W New Holland Drive, Melbourne, VIC, 3977",-38.111749,145.294748,1.0577924252
ChargeFox,"2 Hummingbird Drive, Melbourne, VIC, 3977",-38.14967,145.290902,1.0569207668
Exploren,"1-9 Regency Drive, Melbourne, VIC, 3805",-38.025892,145.309914,1.0569227934
ChargeFox,"125 High Street, Melbourne, VIC, 3977",-38.107852,145.281708,1.0543146133
EVUp,"1063 South Gippsland Highway, Melbourne, VIC, 3977",-38.087022,145.279595,1.053170681
ChargeFox,"2A Belgrave Gembrook Road, Melbourne, VIC, 3160",-37.910077,145.354476,1.0518485308
Evie,"Reynolds Lane, Melbourne, VIC, 3160",-37.908246,145.353451,1.0513341427
bp pulse,"1025 Cranbourne Frankston Road, Melbourne, VIC, 3977",-38.110217,145.264097,1.0500547886
Tesla,"129 Olinda Monbulk Road, Melbourne, VIC, 3788",-37.871877,145.380627,1.0501718521
ChargeFox,"4S Flicka Boulevard, Melbourne, VIC, 3977",-38.106745,145.250452,1.0468733311
Evie,"75S Lynbrook Boulevard, Melbourne, VIC, 3975",-38.051221,145.256979,1.0462813377
Tesla,"261 Mount Dandenong Tourist Road, Melbourne, VIC, 3786",-37.872461,145.343711,1.0437548161
Tesla,"11-17 Doveton Avenue, Melbourne, VIC, 3177",-38.002297,145.250432,1.0417952538
Evie,"125 Princes Highway, Melbourne, VIC, 3175",-38.005176,145.248265,1.0415953398
Saascharge,"2 Lace Street, Melbourne, VIC, 3177",-38.000447,145.235997,1.0390278101
ChargeFox,"1 Hanily St, Meeniyan, VIC, 3956",-38.577364,146.012774,1.0374580622
ChargeFox,"182 Kidds Road, Melbourne, VIC, 3177",-37.985485,145.232705,1.0374239683
JOLT,"100 Station Street, Melbourne, VIC, 3156",-37.88185,145.294818,1.0373165607
Evie,"368 Forest Road, Melbourne, VIC, 3154",-37.856151,145.315224,1.0370481014
Tesla,"388-404 Frankston Dandenong Road, Melbourne, VIC, 3175",-38.041089,145.209526,1.0367065668
Tesla,"23-55 McCrae Street, Melbourne, VIC, 3175",-37.98614,145.217809,1.0350718498
Evie,"158-164 Stud Road, Melbourne, VIC, 3175",-37.97132,145.223892,1.0350139141
bp pulse,"Stud Road, Melbourne, VIC, 3175",-37.97077,145.223135,1.0348596573
JOLT,"1880 Ferntree Gully Road, Melbourne, VIC, 3156",-37.883449,145.275748,1.0347721577
ChargeFox,"3529 Bass Highway, Kilcunda, VIC, 3995",-38.549208,145.476176,1.0343345404
Evie,"1095 Frankston Dandenong Road, Melbourne, VIC, 3201",-38.088428,145.182558,1.0337843895
Evie,"Fulham Rd, Melbourne, VIC, 3178",-37.921417,145.237553,1.0331231356
ChargeFox,"1 Bent Street, Wonthaggi, VIC, 3995",-38.603698,145.593659,1.0324933529
ChargeFox,"1-3 Gladstone Rd, Melbourne, VIC, 3175",-37.975244,145.20423,1.0323861837
ChargeFox,"1 Monash Way, Morwell, VIC, 3840",-38.239839,146.421116,1.0321245193
AmpCharge,"154-156 Princes Highway, Melbourne, VIC, 3175",-37.974697,145.203595,1.0322641134
Saascharge,"9 Mosrael Place, Melbourne, VIC, 3178",-37.906411,145.239852,1.0321544409
AmpCharge,"940 Stud Road, Melbourne, VIC, 3178",-37.907512,145.236415,1.0318022966
Tesla,"2 Cuttriss Street, Inverloch, VIC, 3996",-38.63379,145.742652,1.0316672325
AmpCharge,"330 Cranbourne Road, Melbourne, VIC, 3199",-38.151583,145.165833,1.0316569805
ChargeFox,"3 Ramsey Blvd, Inverloch, VIC, 3996",-38.634815,145.729005,1.0312796831
Tesla,"17 Potters Hill Road, San Remo, VIC, 3925",-38.522529,145.392082,1.031083703
AmpCharge,"Gatwick Rd, Melbourne, VIC, 3153",-37.823223,145.296273,1.030752182
Exploren,"27 Chickerell Street, Morwell, VIC, 3840",-38.231907,146.435179,1.0304558277
JOLT,"1335 Ferntree Gully Road, Melbourne, VIC, 3179",-37.898589,145.230453,1.0303236246
Evie,"34 King Street, Hastings, VIC, 3915",-38.308363,145.191942,1.0299907923
Exploren,"38 Dalmore Dr, Melbourne, VIC, 3179",-37.91591,145.217687,1.030115962
Exploren,"35 Dalmore Drive, Melbourne, VIC, 3179",-37.913258,145.21844,1.0300107002
ChargeFox,"460-462 Maroondah Highway, Melbourne, VIC, 3140",-37.754735,145.363701,1.029394269
JOLT,"750 Mountain Highway, Melbourne, VIC, 3153",-37.841082,145.266676,1.0293699503
JOLT,"24 High Street, Melbourne, VIC, 3153",-37.841978,145.265582,1.029337883
Tesla,"3 Balfour Place, Churchill, VIC, 3842",-38.3155,146.419642,1.0286456347
JOLT,"426 Burwood Highway, Melbourne, VIC, 3152",-37.870066,145.237679,1.0288128853
ChargeFox,"50 Northways Road, Churchill, VIC, 3842",-38.310754,146.424084,1.0283811092
ChargeFox,"895 Phillip Island Road, Newhaven, VIC, 3925",-38.515037,145.347945,1.0281640291
JOLT,"193-195 Stud Road, Melbourne, VIC, 3152",-37.858866,145.240953,1.0282303095
ChargeFox,"70 Cape Paterson Inverloch Road, Inverloch, VIC, 3996",-38.649023,145.685937,1.0280913115
ChargeFox,"271 Police Road, Melbourne, VIC, 3170",-37.936361,145.18965,1.0281727314
Tesla,"70 Cape Paterson Inverloch Road, Inverloch, VIC, 3996",-38.650436,145.688517,1.0279291868
ChargeFox,"550 Princes Highway, Melbourne, VIC, 3174",-37.95286,145.180072,1.0280205011
