Postcode,State,Fuel Type, 31-Jan-2021 , 31-Jan-2022 , 31-Jan-2023 , 31-Jan-2024 , 31-Jan-2025 
4174,QLD,Hybrid/PHEV,20,26,42,60,83
4174,QLD,ICE,3042,3255,3470,3689,3564
4178,QLD,BEV,14,36,73,163,278
4178,QLD,Hybrid/PHEV,186,245,334,506,773
4178,QLD,ICE,19990,20141,20829,21630,21980
4179,QLD,BEV,12,29,54,135,215
4179,QLD,Hybrid/PHEV,137,180,250,330,462
4179,QLD,ICE,14334,14162,14336,14529,14522
4183,QLD,BEV,0,0,3,4,11
4183,QLD,Hybrid/PHEV,20,20,28,26,30
4183,QLD,ICE,2772,2783,2738,2792,2844
4184,QLD,BEV,0,10,10,19,25
4184,QLD,Hybrid/PHEV,23,35,51,62,81
4184,QLD,ICE,8298,8923,9489,9913,10659
4205,QLD,BEV,0,3,5,19,27
4205,QLD,Hybrid/PHEV,21,30,32,56,105
4205,QLD,ICE,3963,4138,4339,4461,4588
4207,QLD,BEV,14,57,136,323,506
4207,QLD,Hybrid/PHEV,289,421,621,899,1550
4207,QLD,ICE,52134,54166,56652,59280,62065
4208,QLD,BEV,9,36,81,177,279
4208,QLD,Hybrid/PHEV,117,191,262,354,524
4208,QLD,ICE,18487,19258,19996,20608,21108
4209,QLD,BEV,25,87,239,512,769
4209,QLD,Hybrid/PHEV,321,505,700,1041,1714
4209,QLD,ICE,47396,50207,52299,53730,54987
4210,QLD,BEV,17,49,107,211,288
4210,QLD,Hybrid/PHEV,103,146,217,315,446
4210,QLD,ICE,17477,17749,18115,18632,18638
4211,QLD,BEV,29,93,199,403,610
4211,QLD,Hybrid/PHEV,448,566,748,1001,1493
4211,QLD,ICE,49663,50164,50639,51472,52082
4212,QLD,BEV,71,145,291,562,797
4212,QLD,Hybrid/PHEV,300,395,513,732,1046
4212,QLD,ICE,25583,26701,27581,28739,29249
4213,QLD,BEV,31,87,173,276,373
4213,QLD,Hybrid/PHEV,185,235,310,420,646
4213,QLD,ICE,24790,24996,25446,25906,26003
4214,QLD,BEV,20,78,172,380,551
4214,QLD,Hybrid/PHEV,370,460,561,755,1149
4214,QLD,ICE,32466,33049,33434,33984,34429
4215,QLD,BEV,37,124,220,433,902
4215,QLD,Hybrid/PHEV,531,714,931,1171,2231
4215,QLD,ICE,38895,40427,42172,42907,43124
4216,QLD,BEV,41,106,207,341,460
4216,QLD,Hybrid/PHEV,278,346,465,641,909
4216,QLD,ICE,30856,31060,31590,31957,31925
4217,QLD,BEV,81,185,369,601,773
4217,QLD,Hybrid/PHEV,500,646,785,1009,1312
4217,QLD,ICE,35416,35347,35272,35177,35336
4218,QLD,BEV,50,127,221,377,515
4218,QLD,Hybrid/PHEV,313,393,483,640,896
4218,QLD,ICE,26846,27543,27907,28641,28650
4220,QLD,BEV,19,60,129,416,426
4220,QLD,Hybrid/PHEV,223,329,421,844,788
4220,QLD,ICE,28432,28168,28316,28969,28886
4221,QLD,BEV,28,53,112,219,306
4221,QLD,Hybrid/PHEV,122,190,249,334,566
4221,QLD,ICE,22676,22724,22822,23308,23773
4223,QLD,BEV,23,44,78,138,207
4223,QLD,Hybrid/PHEV,111,155,195,254,314
4223,QLD,ICE,13410,13319,13333,13746,13921
4224,QLD,BEV,5,9,13,32,41
4224,QLD,Hybrid/PHEV,37,55,77,102,145
4224,QLD,ICE,5817,5936,6015,6185,6240
4225,QLD,BEV,11,22,29,55,91
4225,QLD,Hybrid/PHEV,71,100,152,189,270
4225,QLD,ICE,8420,8689,8847,9125,9397
4226,QLD,BEV,23,73,179,381,518
4226,QLD,Hybrid/PHEV,274,383,487,665,994
4226,QLD,ICE,26604,27124,27452,28009,28170
4227,QLD,BEV,20,46,92,203,299
4227,QLD,Hybrid/PHEV,196,243,330,457,647
4227,QLD,ICE,17167,17403,17623,17889,17939
4228,QLD,BEV,7,16,20,35,60
4228,QLD,Hybrid/PHEV,34,47,66,74,117
4228,QLD,ICE,4919,4959,4921,4982,4968
4270,QLD,BEV,4,8,17,24,37
4270,QLD,Hybrid/PHEV,22,24,26,43,72
4270,QLD,ICE,3940,4060,4192,4355,4464
4272,QLD,BEV,16,29,43,82,119
4272,QLD,Hybrid/PHEV,68,84,95,132,186
4272,QLD,ICE,6100,6235,6356,6529,6608
4275,QLD,BEV,0,5,13,24,39
4275,QLD,Hybrid/PHEV,19,23,39,48,63
4275,QLD,ICE,3375,3548,3651,3730,3831
4280,QLD,BEV,4,10,28,69,145
4280,QLD,Hybrid/PHEV,60,82,123,217,369
4280,QLD,ICE,16513,17466,18559,19664,20890
4285,QLD,BEV,5,16,32,69,93
4285,QLD,Hybrid/PHEV,129,176,239,205,345
4285,QLD,ICE,18394,18828,19588,20207,21158
4287,QLD,BEV,0,0,0,0,3
4287,QLD,Hybrid/PHEV,4,4,0,0,3
4287,QLD,ICE,680,696,723,713,748
4300,QLD,BEV,40,97,214,580,954
4300,QLD,Hybrid/PHEV,619,923,1243,1373,2144
4300,QLD,ICE,48480,49698,50826,47395,48060
4301,QLD,BEV,5,19,46,129,225
4301,QLD,Hybrid/PHEV,158,210,302,458,749
4301,QLD,ICE,21984,22807,24068,24901,26110
4303,QLD,BEV,0,5,9,10,20
4303,QLD,Hybrid/PHEV,15,14,20,27,50
4303,QLD,ICE,2587,2629,2729,2796,2862
4304,QLD,BEV,3,19,28,58,117
4304,QLD,Hybrid/PHEV,88,97,157,273,431
4304,QLD,ICE,12692,12974,13356,13775,14086
4305,QLD,BEV,17,45,78,206,377
4305,QLD,Hybrid/PHEV,234,326,493,675,1112
4305,QLD,ICE,45741,46484,47503,48764,49568
4306,QLD,BEV,15,38,110,274,534
4306,QLD,Hybrid/PHEV,209,316,441,670,1186
4306,QLD,ICE,33512,35484,37230,39100,41497
4307,QLD,BEV,0,0,3,7,10
4307,QLD,Hybrid/PHEV,4,9,12,17,24
4307,QLD,ICE,1484,1580,1595,1655,1736
4309,QLD,BEV,0,0,4,10,15
4309,QLD,Hybrid/PHEV,9,12,22,38,47
4309,QLD,ICE,2954,3061,3236,3305,3395
4310,QLD,BEV,3,5,8,17,20
4310,QLD,Hybrid/PHEV,22,27,42,61,90
4310,QLD,ICE,5208,5345,5503,5654,5801
4311,QLD,BEV,0,0,6,21,35
4311,QLD,Hybrid/PHEV,29,33,52,89,153
4311,QLD,ICE,8888,9127,9386,9855,10144
4312,QLD,BEV,0,3,4,6,10
4312,QLD,Hybrid/PHEV,6,7,14,23,35
4312,QLD,ICE,2531,2610,2658,2723,2789
4313,QLD,BEV,0,0,0,0,3
4313,QLD,Hybrid/PHEV,7,14,20,35,52
4313,QLD,ICE,1973,2063,2129,2173,2245
4314,QLD,BEV,3,0,4,11,13
4314,QLD,Hybrid/PHEV,9,10,14,20,24
4314,QLD,ICE,2370,2610,2821,2946,3139
4340,QLD,BEV,3,5,6,17,25
4340,QLD,Hybrid/PHEV,17,23,34,47,74
4340,QLD,ICE,4817,4917,5039,5280,5563
4341,QLD,BEV,4,9,21,46,84
4341,QLD,Hybrid/PHEV,58,85,107,142,235
4341,QLD,ICE,13105,13463,14117,14802,15457
4342,QLD,BEV,0,0,3,7,8
4342,QLD,Hybrid/PHEV,11,18,24,35,52
4342,QLD,ICE,2326,2413,2448,2540,2624
4343,QLD,BEV,0,3,3,15,26
4343,QLD,Hybrid/PHEV,62,82,112,132,231
4343,QLD,ICE,9906,10079,10271,10730,11086
4344,QLD,BEV,0,0,0,7,14
4344,QLD,Hybrid/PHEV,10,20,23,29,35
4344,QLD,ICE,2387,2436,2510,2572,2641
4346,QLD,BEV,0,3,0,5,9
4346,QLD,Hybrid/PHEV,10,12,13,14,21
4346,QLD,ICE,905,930,963,1006,1054
4347,QLD,BEV,0,0,0,3,4
4347,QLD,Hybrid/PHEV,10,13,19,21,31
4347,QLD,ICE,1360,1361,1398,1422,1477
4350,QLD,BEV,39,95,193,400,613
4350,QLD,Hybrid/PHEV,783,1183,1659,2253,3343
4350,QLD,ICE,85805,87567,90031,91571,93225
4352,QLD,BEV,9,17,38,94,181
4352,QLD,Hybrid/PHEV,157,241,326,428,689
4352,QLD,ICE,25311,26397,27457,28438,29230
4353,QLD,Hybrid/PHEV,0,0,0,0,4
4353,QLD,ICE,334,337,346,359,358
4354,QLD,BEV,0,0,0,0,0
4354,QLD,Hybrid/PHEV,0,5,9,8,14
4354,QLD,ICE,1072,1061,1102,1188,1256
4355,QLD,BEV,0,0,0,3,4
4355,QLD,Hybrid/PHEV,10,12,19,20,30
4355,QLD,ICE,2320,2391,2470,2517,2574
4356,QLD,BEV,0,0,0,4,4
4356,QLD,Hybrid/PHEV,14,27,44,55,87
4356,QLD,ICE,4635,4609,4741,4850,4938
4357,QLD,Hybrid/PHEV,6,10,13,13,22
4357,QLD,ICE,2472,2519,2616,2727,2886
4358,QLD,BEV,0,0,0,3,3
4358,QLD,Hybrid/PHEV,11,12,19,28,50
4358,QLD,ICE,2297,2390,2482,2599,2615
4359,QLD,BEV,3,3,3,5,6
4359,QLD,Hybrid/PHEV,6,4,9,15,18
4359,QLD,ICE,1163,1205,1246,1261,1324
4360,QLD,BEV,0,0,3,3,3
4360,QLD,Hybrid/PHEV,5,6,8,10,12
4360,QLD,ICE,582,554,578,601,601
4361,QLD,BEV,0,0,0,0,3
4361,QLD,Hybrid/PHEV,12,14,16,21,27
4361,QLD,ICE,2503,2546,2623,2666,2772
4362,QLD,BEV,0,0,0,0,4
4362,QLD,Hybrid/PHEV,6,13,24,32,50
4362,QLD,ICE,2360,2399,2455,2541,2578
4363,QLD,BEV,0,0,0,0,3
4363,QLD,Hybrid/PHEV,0,3,6,8,12
4363,QLD,ICE,610,661,660,667,664
4364,QLD,Hybrid/PHEV,0,0,0,3,3
4364,QLD,ICE,244,259,269,270,277
4365,QLD,Hybrid/PHEV,0,3,0,3,4
4365,QLD,ICE,506,505,535,534,579
4370,QLD,BEV,3,3,10,21,35
4370,QLD,Hybrid/PHEV,57,88,120,155,275
4370,QLD,ICE,15771,16126,16769,17314,17725
4371,QLD,BEV,0,0,0,0,3
4371,QLD,Hybrid/PHEV,4,4,5,6,8
4371,QLD,ICE,667,696,715,732,760
4372,QLD,Hybrid/PHEV,0,3,0,3,4
4372,QLD,ICE,158,168,172,178,176
4373,QLD,BEV,3,0,3,5,6
4373,QLD,Hybrid/PHEV,3,0,4,5,11
4373,QLD,ICE,1037,1037,1035,1057,1077
4374,QLD,BEV,0,0,0,0,3
4374,QLD,Hybrid/PHEV,0,3,3,4,4
4374,QLD,ICE,413,447,446,451,489
4375,QLD,BEV,0,0,0,0,0
4375,QLD,Hybrid/PHEV,3,3,3,3,3
4375,QLD,ICE,222,217,211,231,235
4376,QLD,Hybrid/PHEV,0,0,0,3,0
4376,QLD,ICE,354,343,362,339,345
4377,QLD,BEV,0,0,0,0,3
4377,QLD,Hybrid/PHEV,3,0,6,0,3
4377,QLD,ICE,573,559,570,593,603
4378,QLD,BEV,0,0,0,0,3
4378,QLD,Hybrid/PHEV,0,3,3,5,6
4378,QLD,ICE,506,534,531,541,552
4380,QLD,BEV,0,3,5,15,24
4380,QLD,Hybrid/PHEV,32,41,51,70,112
4380,QLD,ICE,6968,7080,7269,7405,7611
4381,QLD,BEV,0,0,0,3,4
4381,QLD,Hybrid/PHEV,0,0,0,5,7
4381,QLD,ICE,504,542,548,580,582
4382,QLD,BEV,0,0,6,3,5
4382,QLD,Hybrid/PHEV,3,0,3,5,6
4382,QLD,ICE,521,534,523,536,561
4383,QLD,BEV,0,0,0,0,3
4383,QLD,Hybrid/PHEV,0,0,3,7,9
4383,QLD,ICE,546,544,579,594,618
4384,QLD,ICE,33,30,41,28,29
4385,QLD,BEV,0,0,0,0,3
4385,QLD,Hybrid/PHEV,0,0,3,0,0
4385,QLD,ICE,1166,1147,1165,1175,1206
4387,QLD,BEV,0,0,0,0,0
4387,QLD,Hybrid/PHEV,3,5,4,6,5
4387,QLD,ICE,1142,1191,1187,1228,1302
4388,QLD,Hybrid/PHEV,0,0,0,3,5
4388,QLD,ICE,424,414,402,415,434
4390,QLD,BEV,0,0,3,3,6
4390,QLD,Hybrid/PHEV,24,49,63,86,120
4390,QLD,ICE,6790,6973,7240,7300,7372
4400,QLD,BEV,0,0,3,5,6
4400,QLD,Hybrid/PHEV,6,8,14,18,25
4400,QLD,ICE,1767,1788,1830,1903,1962
4401,QLD,BEV,0,0,0,6,6
4401,QLD,Hybrid/PHEV,27,34,50,56,89
4401,QLD,ICE,4539,4662,4787,4977,5194
4402,QLD,BEV,0,0,0,3,0
4402,QLD,Hybrid/PHEV,0,0,0,0,0
4402,QLD,ICE,284,316,341,358,363
4403,QLD,Hybrid/PHEV,3,5,5,7,13
4403,QLD,ICE,774,785,822,793,807
4404,QLD,BEV,0,0,0,0,0
4404,QLD,Hybrid/PHEV,0,0,0,3,5
4404,QLD,ICE,474,481,476,497,511
4405,QLD,BEV,0,4,14,20,29
4405,QLD,Hybrid/PHEV,80,90,146,188,262
4405,QLD,ICE,11949,12069,12442,12830,13162
4406,QLD,BEV,0,0,0,0,0
4406,QLD,Hybrid/PHEV,4,5,7,10,15
4406,QLD,ICE,1395,1450,1497,1570,1605
4407,QLD,Hybrid/PHEV,0,0,3,5,5
4407,QLD,ICE,536,546,559,552,534
4408,QLD,Hybrid/PHEV,3,0,4,4,5
4408,QLD,ICE,600,588,595,597,570
4410,QLD,BEV,0,0,0,0,0
4410,QLD,Hybrid/PHEV,5,6,6,7,8
4410,QLD,ICE,1175,1185,1211,1273,1321
4411,QLD,Hybrid/PHEV,0,3,0,3,0
4411,QLD,ICE,233,237,256,280,318
4412,QLD,Hybrid/PHEV,3,0,3,3,3
4412,QLD,ICE,212,222,242,234,236
4413,QLD,BEV,0,0,3,4,8
4413,QLD,Hybrid/PHEV,19,31,41,74,110
4413,QLD,ICE,6738,6861,7192,7534,7662
4415,QLD,BEV,0,0,3,0,3
4415,QLD,Hybrid/PHEV,6,8,13,13,27
4415,QLD,ICE,1776,1820,1869,1933,2115
4416,QLD,Hybrid/PHEV,3,3,0,3,0
4416,QLD,ICE,492,501,516,551,545
4417,QLD,BEV,0,0,0,0,17
4417,QLD,Hybrid/PHEV,0,0,3,4,4
4417,QLD,ICE,523,537,564,582,625
4418,QLD,ICE,119,119,124,116,123
4419,QLD,Hybrid/PHEV,3,3,4,6,9
4419,QLD,ICE,897,932,957,943,976
4420,QLD,Hybrid/PHEV,3,3,3,3,4
4420,QLD,ICE,1219,1249,1258,1238,1278
4421,QLD,BEV,0,0,0,0,4
4421,QLD,Hybrid/PHEV,4,7,8,12,10
4421,QLD,ICE,2101,2154,2229,2348,2413
4422,QLD,Hybrid/PHEV,0,3,3,3,6
4422,QLD,ICE,508,501,503,527,542
4423,QLD,Hybrid/PHEV,0,0,0,0,3
4423,QLD,ICE,208,206,216,222,244
4424,QLD,ICE,179,185,206,193,209
4425,QLD,ICE,219,239,221,250,244
4426,QLD,Hybrid/PHEV,0,0,0,0,3
4426,QLD,ICE,113,109,106,111,116
4427,QLD,Hybrid/PHEV,3,0,3,0,4
4427,QLD,ICE,345,354,389,375,371
4428,QLD,Hybrid/PHEV,0,3,3,0,3
4428,QLD,ICE,656,607,637,637,675
4454,QLD,Hybrid/PHEV,3,0,3,4,5
4454,QLD,ICE,722,754,776,801,852
4455,QLD,BEV,0,0,0,4,7
4455,QLD,Hybrid/PHEV,28,47,59,76,140
4455,QLD,ICE,7532,7660,7584,7914,8042
4461,QLD,Hybrid/PHEV,0,0,0,0,3
4461,QLD,ICE,56,56,55,57,56
4462,QLD,ICE,98,92,94,107,113
4465,QLD,Hybrid/PHEV,3,3,5,5,9
4465,QLD,ICE,1114,1155,1161,1185,1232
4467,QLD,Hybrid/PHEV,0,0,0,0,0
4467,QLD,ICE,159,156,149,151,148
4468,QLD,Hybrid/PHEV,0,0,0,0,0
4468,QLD,ICE,293,306,326,330,335
4470,QLD,BEV,0,0,0,3,3
4470,QLD,Hybrid/PHEV,7,11,16,23,33
4470,QLD,ICE,2713,2710,2818,2887,2999
4472,QLD,Hybrid/PHEV,0,3,3,5,7
4472,QLD,ICE,1303,1334,1332,1370,1389
4474,QLD,ICE,48,70,65,62,78
4477,QLD,Hybrid/PHEV,0,0,0,0,0
4477,QLD,ICE,453,473,468,468,480
4478,QLD,Hybrid/PHEV,0,3,3,0,3
4478,QLD,ICE,462,482,498,495,498
4479,QLD,Hybrid/PHEV,0,0,0,0,0
4479,QLD,ICE,28,29,38,32,34
4480,QLD,Hybrid/PHEV,3,3,3,3,4
4480,QLD,ICE,811,797,805,823,846
4481,QLD,ICE,138,146,148,145,130
4482,QLD,ICE,127,117,130,129,126
4486,QLD,Hybrid/PHEV,0,0,0,3,5
4486,QLD,ICE,813,851,913,932,941
4487,QLD,BEV,0,0,0,0,0
4487,QLD,Hybrid/PHEV,7,14,25,36,48
4487,QLD,ICE,2939,2976,2984,3100,3122
4488,QLD,ICE,211,227,241,251,259
4489,QLD,Hybrid/PHEV,3,0,0,0,0
4489,QLD,ICE,112,134,123,116,124
4490,QLD,Hybrid/PHEV,3,3,6,8,12
4490,QLD,ICE,1230,1225,1246,1241,1269
4491,QLD,Hybrid/PHEV,0,0,3,3,0
4491,QLD,ICE,97,94,90,94,90
4492,QLD,Hybrid/PHEV,3,0,0,0,0
4492,QLD,ICE,309,315,337,327,327
4493,QLD,ICE,45,40,42,44,40
4494,QLD,Hybrid/PHEV,0,0,0,0,0
4494,QLD,ICE,126,126,150,200,212
4496,QLD,Hybrid/PHEV,0,0,0,3,3
4496,QLD,ICE,331,352,362,357,372
4497,QLD,BEV,0,0,0,0,3
4497,QLD,Hybrid/PHEV,0,0,0,0,0
4497,QLD,ICE,392,394,403,390,384
4498,QLD,ICE,217,236,235,225,222
4500,QLD,BEV,18,46,106,267,462
4500,QLD,Hybrid/PHEV,287,396,522,751,1156
4500,QLD,ICE,34746,35674,36913,38032,38481
4501,QLD,BEV,0,3,8,24,37
4501,QLD,Hybrid/PHEV,33,38,60,72,116
4501,QLD,ICE,4485,4635,4685,4874,4959
4502,QLD,BEV,5,10,23,40,58
4502,QLD,Hybrid/PHEV,31,52,69,90,141
4502,QLD,ICE,6214,6243,6217,6320,6331
4503,QLD,BEV,14,44,87,257,411
4503,QLD,Hybrid/PHEV,242,354,499,786,1355
4503,QLD,ICE,34212,35350,36760,37700,38115
4504,QLD,BEV,10,18,44,109,155
4504,QLD,Hybrid/PHEV,93,128,169,261,429
4504,QLD,ICE,15175,15592,16149,16976,17624
4505,QLD,BEV,8,14,45,118,203
4505,QLD,Hybrid/PHEV,114,161,246,355,556
4505,QLD,ICE,19487,20511,21393,22381,23460
4506,QLD,BEV,5,10,23,53,105
4506,QLD,Hybrid/PHEV,100,130,168,240,419
4506,QLD,ICE,18005,18725,19232,19948,21206
4507,QLD,BEV,11,22,49,102,153
4507,QLD,Hybrid/PHEV,123,185,243,306,427
4507,QLD,ICE,15678,16256,16472,16704,16812
4508,QLD,BEV,3,7,9,32,57
4508,QLD,Hybrid/PHEV,63,89,115,145,225
4508,QLD,ICE,13807,13897,14199,14423,14634
4509,QLD,BEV,29,57,135,313,497
4509,QLD,Hybrid/PHEV,275,403,590,720,1210
4509,QLD,ICE,23672,24160,25530,26079,26896
4510,QLD,BEV,10,26,60,139,248
4510,QLD,Hybrid/PHEV,201,308,475,645,974
4510,QLD,ICE,39996,41456,42990,44761,45654
4511,QLD,BEV,4,5,9,22,36
4511,QLD,Hybrid/PHEV,33,52,71,98,166
4511,QLD,ICE,7772,7978,8132,8179,8350
4512,QLD,BEV,0,3,4,10,15
4512,QLD,Hybrid/PHEV,14,31,40,45,61
4512,QLD,ICE,3356,3395,3462,3589,3663
4514,QLD,BEV,3,7,10,25,51
4514,QLD,Hybrid/PHEV,18,31,43,67,117
4514,QLD,ICE,6145,6432,6761,7094,7647
4515,QLD,BEV,0,0,4,4,7
4515,QLD,Hybrid/PHEV,22,30,35,46,63
4515,QLD,ICE,3640,3700,3831,4100,4253
4516,QLD,BEV,0,0,7,14,19
4516,QLD,Hybrid/PHEV,19,27,35,54,72
4516,QLD,ICE,3960,4001,4136,4185,4260
4517,QLD,BEV,0,3,3,0,4
4517,QLD,Hybrid/PHEV,4,3,3,4,8
4517,QLD,ICE,798,798,799,800,818
4518,QLD,BEV,3,5,12,18,37
4518,QLD,Hybrid/PHEV,24,35,48,65,111
4518,QLD,ICE,4596,4826,5003,5182,5252
4519,QLD,BEV,3,6,13,32,58
4519,QLD,Hybrid/PHEV,46,70,90,112,166
4519,QLD,ICE,7719,7939,7986,8103,8212
4520,QLD,BEV,30,56,112,223,323
4520,QLD,Hybrid/PHEV,129,145,193,258,381
4520,QLD,ICE,11967,12179,12260,12558,12515
4521,QLD,BEV,0,5,19,44,63
4521,QLD,Hybrid/PHEV,47,52,67,93,110
4521,QLD,ICE,4355,4586,4717,4820,4886
4550,QLD,BEV,3,0,6,19,29
4550,QLD,Hybrid/PHEV,23,33,49,58,79
4550,QLD,ICE,3974,4087,4193,4395,4477
4551,QLD,BEV,25,71,165,362,610
4551,QLD,Hybrid/PHEV,399,552,783,1079,1759
4551,QLD,ICE,49891,51704,53477,55149,57364
4552,QLD,BEV,9,17,37,82,137
4552,QLD,Hybrid/PHEV,84,96,124,154,225
4552,QLD,ICE,8020,8172,8305,8357,8346
4553,QLD,BEV,5,13,34,84,147
4553,QLD,Hybrid/PHEV,63,92,129,194,313
4553,QLD,ICE,7589,8676,9647,10793,11655
4554,QLD,BEV,3,5,8,13,18
4554,QLD,Hybrid/PHEV,9,8,24,27,38
4554,QLD,ICE,1802,1828,1890,1930,1904
4555,QLD,BEV,3,10,23,44,83
4555,QLD,Hybrid/PHEV,43,66,110,174,238
4555,QLD,ICE,6392,6599,6916,7321,7423
4556,QLD,BEV,43,89,185,367,529
4556,QLD,Hybrid/PHEV,353,470,627,820,1198
4556,QLD,ICE,35905,36803,37366,38062,38481
4557,QLD,BEV,15,35,71,130,195
4557,QLD,Hybrid/PHEV,123,163,221,291,425
4557,QLD,ICE,14917,14997,14771,14757,14740
4558,QLD,BEV,17,35,83,168,239
4558,QLD,Hybrid/PHEV,209,430,604,683,928
4558,QLD,ICE,18862,20034,21162,21727,22080
4559,QLD,BEV,7,14,25,50,63
4559,QLD,Hybrid/PHEV,41,59,83,121,157
4559,QLD,ICE,5859,6165,6305,6407,6524
4560,QLD,BEV,17,37,95,189,283
4560,QLD,Hybrid/PHEV,289,383,452,611,853
4560,QLD,ICE,29164,29906,30114,30947,31290
4561,QLD,BEV,5,9,23,57,86
4561,QLD,Hybrid/PHEV,47,71,82,109,173
4561,QLD,ICE,7744,8138,8332,8605,8945
4562,QLD,BEV,10,30,54,113,149
4562,QLD,Hybrid/PHEV,71,87,100,150,201
4562,QLD,ICE,8179,8371,8468,8742,8678
4563,QLD,BEV,8,13,30,64,100
4563,QLD,Hybrid/PHEV,67,91,113,159,264
4563,QLD,ICE,8585,8861,9061,9240,9379
4564,QLD,BEV,6,12,33,64,107
4564,QLD,Hybrid/PHEV,102,119,142,188,294
4564,QLD,ICE,9128,9158,9322,9403,9436
4565,QLD,BEV,9,16,41,71,108
4565,QLD,Hybrid/PHEV,93,127,170,216,310
4565,QLD,ICE,12184,12325,12403,12757,12981
4566,QLD,BEV,13,29,53,96,120
4566,QLD,Hybrid/PHEV,89,108,145,207,256
4566,QLD,ICE,8027,8085,8098,8312,8296
4567,QLD,BEV,32,55,112,194,256
4567,QLD,Hybrid/PHEV,133,155,206,252,354
4567,QLD,ICE,9807,10052,10153,10203,10071
4568,QLD,BEV,0,4,8,11,17
4568,QLD,Hybrid/PHEV,15,26,46,52,75
4568,QLD,ICE,3450,3504,3561,3718,3739
4569,QLD,BEV,3,0,3,6,14
4569,QLD,Hybrid/PHEV,8,6,11,18,29
4569,QLD,ICE,1479,1526,1541,1573,1615
4570,QLD,BEV,12,25,48,102,142
4570,QLD,Hybrid/PHEV,129,204,309,422,631
4570,QLD,ICE,39134,40772,42252,43547,45279
4571,QLD,BEV,3,3,3,0,4
4571,QLD,Hybrid/PHEV,3,7,8,8,12
4571,QLD,ICE,793,813,841,874,890
4572,QLD,BEV,3,4,13,30,44
4572,QLD,Hybrid/PHEV,26,36,57,68,99
4572,QLD,ICE,3411,3386,3388,3315,3283
4573,QLD,BEV,19,62,125,284,429
4573,QLD,Hybrid/PHEV,217,312,377,473,712
4573,QLD,ICE,22981,23566,23949,24302,24302
4574,QLD,BEV,0,0,0,5,8
4574,QLD,Hybrid/PHEV,3,5,9,14,16
4574,QLD,ICE,1357,1422,1439,1471,1487
4575,QLD,BEV,20,56,125,225,341
4575,QLD,Hybrid/PHEV,181,298,403,516,775
4575,QLD,ICE,21486,21929,22407,22792,23043
4580,QLD,BEV,0,0,4,8,14
4580,QLD,Hybrid/PHEV,29,33,39,51,75
4580,QLD,ICE,4413,4633,4777,4904,5041
4581,QLD,BEV,3,0,0,0,3
4581,QLD,Hybrid/PHEV,7,10,10,15,21
4581,QLD,ICE,1535,1546,1600,1718,1737
4600,QLD,BEV,0,0,0,0,0
4600,QLD,Hybrid/PHEV,0,0,0,3,4
4600,QLD,ICE,870,897,940,985,1031
4601,QLD,Hybrid/PHEV,4,6,7,6,12
4601,QLD,ICE,1015,1054,1110,1118,1125
4605,QLD,BEV,0,0,0,0,0
4605,QLD,Hybrid/PHEV,4,10,22,30,42
4605,QLD,ICE,3229,3307,3399,3456,3600
4606,QLD,BEV,0,0,0,0,3
4606,QLD,Hybrid/PHEV,4,10,13,18,26
4606,QLD,ICE,2020,2078,2117,2223,2256
4608,QLD,BEV,0,0,0,3,0
4608,QLD,Hybrid/PHEV,4,4,6,6,5
4608,QLD,ICE,856,907,929,931,957
4610,QLD,BEV,3,0,8,19,36
4610,QLD,Hybrid/PHEV,63,84,127,163,230
4610,QLD,ICE,12343,12557,13003,13405,13746
4611,QLD,ICE,123,139,152,160,160
4612,QLD,Hybrid/PHEV,0,0,0,0,0
4612,QLD,ICE,250,262,279,291,323
4613,QLD,Hybrid/PHEV,0,0,0,3,4
4613,QLD,ICE,808,786,814,860,863
4614,QLD,BEV,0,0,0,3,3
4614,QLD,Hybrid/PHEV,3,7,6,7,8
4614,QLD,ICE,1018,1019,1074,1107,1160
4615,QLD,BEV,0,0,0,7,9
4615,QLD,Hybrid/PHEV,14,23,45,54,79
4615,QLD,ICE,6310,6580,6748,6890,7163
4620,QLD,BEV,0,0,0,0,0
4620,QLD,Hybrid/PHEV,0,0,3,3,4
4620,QLD,ICE,456,478,465,460,492
4621,QLD,BEV,0,0,3,0,0
4621,QLD,Hybrid/PHEV,3,4,7,9,14
4621,QLD,ICE,1673,1684,1734,1779,1874
4625,QLD,BEV,0,0,0,0,0
4625,QLD,Hybrid/PHEV,0,5,7,10,19
4625,QLD,ICE,2460,2485,2510,2561,2608
4626,QLD,BEV,0,0,0,0,3
4626,QLD,Hybrid/PHEV,7,6,8,10,19
4626,QLD,ICE,1798,1856,1878,1910,1917
4627,QLD,Hybrid/PHEV,0,4,3,4,4
4627,QLD,ICE,675,703,728,749,775
4630,QLD,BEV,0,0,0,0,0
4630,QLD,Hybrid/PHEV,8,11,15,17,21
4630,QLD,ICE,2121,2167,2263,2322,2408
4650,QLD,BEV,3,3,14,45,83
4650,QLD,Hybrid/PHEV,101,137,192,279,436
4650,QLD,ICE,27595,28417,29382,30054,30704
4655,QLD,BEV,15,34,75,151,247
4655,QLD,Hybrid/PHEV,271,425,584,799,1209
4655,QLD,ICE,49782,51733,53285,55015,56719
4659,QLD,BEV,0,3,4,6,12
4659,QLD,Hybrid/PHEV,10,10,17,45,63
4659,QLD,ICE,4604,4787,4998,5197,5504
4660,QLD,BEV,0,0,5,12,17
