,NB_SCATS_SITE,QT_INTERVAL_COUNT,NB_DETECTOR,V00,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,NM_REGION,CT_RECORDS,QT_VOLUME_24HOUR,CT_ALARM_24HOUR,Location
3567,6093,2025-01-01,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,VIC,96,2,0,MIDLAND HWY/ST GEORGES        SHEPPARTON
3568,6093,2025-01-01,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,VIC,96,2,0,MIDLAND HWY/ST GEORGES        SHEPPARTON
3569,6093,2025-01-01,21,10,11,9,8,5,7,6,7,6,6,3,2,2,2,3,0,1,2,1,0,1,1,2,2,3,3,7,12,5,4,4,7,7,6,4,12,12,16,8,8,21,14,9,17,17,14,19,25,28,18,13,22,15,21,25,22,27,18,16,22,25,24,27,26,16,11,15,22,26,20,19,21,25,13,16,22,24,25,15,13,19,16,16,19,17,15,21,11,4,9,8,7,10,5,4,2,VIC,96,1186,0,MIDLAND HWY/ST GEORGES        SHEPPARTON
3570,6093,2025-01-01,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MIDLAND HWY/ST GEORGES        SHEPPARTON
3571,6093,2025-01-01,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MIDLAND HWY/ST GEORGES        SHEPPARTON
3572,6093,2025-01-01,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MIDLAND HWY/ST GEORGES        SHEPPARTON
3573,6094,2025-01-01,1,1,1,0,0,1,2,2,0,1,0,0,0,3,0,1,1,1,1,0,1,0,1,2,0,1,3,5,0,3,5,2,5,1,5,3,5,6,5,13,10,9,7,25,22,24,18,24,23,19,20,16,15,32,20,24,24,23,16,26,33,18,28,16,23,18,17,17,17,19,10,19,23,9,12,11,14,12,10,10,10,8,5,6,11,8,16,8,4,11,4,2,4,2,2,2,0,VIC,96,917,0,MIDLAND HWY/ARCHER            SHEPPARTON
3574,6094,2025-01-01,2,6,7,8,7,3,3,3,1,4,1,3,1,2,3,1,1,5,1,2,1,3,2,1,6,1,2,6,7,4,3,8,14,11,11,18,19,23,32,39,35,44,55,66,51,67,68,71,75,81,82,66,80,79,75,87,86,69,65,65,64,71,82,60,60,59,62,48,47,46,37,35,33,22,29,31,35,26,24,24,26,23,24,15,23,22,19,16,9,9,8,4,4,6,5,8,3,VIC,96,2759,0,MIDLAND HWY/ARCHER            SHEPPARTON
3575,6094,2025-01-01,3,2,5,4,5,5,3,3,1,1,1,1,1,1,1,4,0,0,0,2,1,2,2,0,3,2,1,2,5,1,4,6,8,4,3,6,9,13,12,13,20,16,14,27,23,24,38,40,33,49,49,48,49,45,41,32,44,34,23,39,35,35,42,30,31,29,31,27,17,23,22,21,18,20,18,10,18,18,10,13,11,7,9,7,12,4,11,13,5,7,5,3,3,4,2,4,3,VIC,96,1403,0,MIDLAND HWY/ARCHER            SHEPPARTON
3576,6094,2025-01-01,4,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,3,5,2,0,2,3,2,3,5,5,6,5,3,7,3,4,9,5,8,3,4,4,8,13,9,5,5,4,8,3,6,6,7,4,1,5,5,2,5,1,2,4,1,2,4,2,3,1,4,2,2,4,3,2,3,3,4,3,0,0,0,1,1,0,VIC,96,250,0,MIDLAND HWY/ARCHER            SHEPPARTON
3577,6094,2025-01-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MIDLAND HWY/ARCHER            SHEPPARTON
3578,6094,2025-01-01,6,9,7,4,5,7,7,7,4,4,1,5,2,4,1,4,2,2,3,1,6,4,3,8,5,3,6,6,7,8,15,4,10,17,11,12,18,14,25,25,37,36,44,41,40,39,43,53,53,48,50,40,56,47,48,54,39,40,35,40,42,34,35,31,37,19,30,22,41,26,23,12,18,21,20,19,15,14,13,19,15,17,13,9,15,11,14,7,8,6,8,9,9,6,6,3,6,VIC,96,1822,0,MIDLAND HWY/ARCHER            SHEPPARTON
3579,6094,2025-01-01,7,6,8,5,11,7,4,5,1,6,0,6,1,1,1,4,0,0,2,2,1,2,3,1,1,3,3,5,8,5,6,5,12,9,9,12,22,16,35,29,44,49,39,51,53,53,52,60,55,62,63,65,61,54,57,61,50,47,48,44,43,44,40,42,27,31,41,28,31,18,22,22,12,19,22,9,13,14,20,19,15,11,12,7,8,13,10,11,7,9,4,10,4,3,3,4,0,VIC,96,1973,0,MIDLAND HWY/ARCHER            SHEPPARTON
3580,6094,2025-01-01,8,10,9,8,3,6,5,3,5,2,2,4,1,1,6,0,4,1,3,1,3,0,1,0,1,0,1,2,5,3,4,3,3,8,7,13,5,11,7,8,14,15,14,14,13,13,17,19,19,20,13,17,17,14,21,26,24,17,25,18,23,12,14,11,19,14,16,23,14,23,17,13,20,24,10,19,20,20,23,11,13,15,16,10,24,14,17,8,9,11,2,10,6,2,3,1,1,VIC,96,1017,0,MIDLAND HWY/ARCHER            SHEPPARTON
3581,6094,2025-01-01,9,10,16,16,18,15,8,8,11,6,7,4,3,1,4,1,5,3,3,6,5,4,3,5,5,5,5,3,18,9,8,8,18,9,8,9,14,14,15,17,32,20,18,21,19,20,25,25,28,32,31,29,31,18,27,26,22,32,32,21,39,29,26,26,24,27,20,19,20,25,33,19,28,31,26,30,19,20,21,21,17,27,30,16,20,24,19,20,23,24,13,13,5,5,10,2,5,VIC,96,1612,0,MIDLAND HWY/ARCHER            SHEPPARTON
3582,6094,2025-01-01,10,4,2,2,3,4,3,1,1,1,2,0,2,1,0,2,2,1,0,0,3,3,5,1,3,3,3,1,6,4,2,4,6,3,4,8,8,11,17,19,17,20,16,22,20,27,20,25,25,26,32,24,19,24,24,27,25,24,21,28,32,28,20,19,20,11,17,12,16,15,11,11,11,11,11,15,12,10,12,6,13,7,6,10,11,4,6,8,6,11,7,4,4,1,5,2,1,VIC,96,1017,0,MIDLAND HWY/ARCHER            SHEPPARTON
3583,6094,2025-01-01,11,10,12,10,5,8,8,3,5,6,2,1,2,1,1,1,1,1,0,0,1,1,1,1,3,2,5,3,3,1,4,5,6,9,5,8,10,4,9,3,12,10,12,11,10,12,16,14,14,15,8,21,19,11,17,20,22,19,15,20,17,22,16,13,23,8,13,11,9,18,12,16,15,23,13,5,17,12,12,10,16,15,9,7,9,15,6,9,11,8,10,8,7,3,5,1,1,VIC,96,884,0,MIDLAND HWY/ARCHER            SHEPPARTON
3584,6094,2025-01-01,12,0,1,1,0,0,2,0,1,2,1,2,1,0,1,0,0,1,0,0,0,0,2,0,1,1,1,1,2,4,1,5,2,1,2,1,2,0,4,5,3,3,4,4,5,4,1,4,3,6,5,8,5,4,3,3,2,3,2,5,12,3,3,7,4,3,6,4,3,5,3,3,8,5,2,4,6,3,3,0,1,0,5,2,2,4,3,2,1,2,7,1,0,1,0,1,2,VIC,96,246,0,MIDLAND HWY/ARCHER            SHEPPARTON
3585,6094,2025-01-01,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MIDLAND HWY/ARCHER            SHEPPARTON
3586,6094,2025-01-01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MIDLAND HWY/ARCHER            SHEPPARTON
3587,6094,2025-01-01,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MIDLAND HWY/ARCHER            SHEPPARTON
3588,6094,2025-01-01,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MIDLAND HWY/ARCHER            SHEPPARTON
3589,6094,2025-01-01,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MIDLAND HWY/ARCHER            SHEPPARTON
3590,6094,2025-01-01,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MIDLAND HWY/ARCHER            SHEPPARTON
3591,6094,2025-01-01,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MIDLAND HWY/ARCHER            SHEPPARTON
3592,6094,2025-01-01,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MIDLAND HWY/ARCHER            SHEPPARTON
3593,6094,2025-01-01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MIDLAND HWY/ARCHER            SHEPPARTON
3594,6094,2025-01-01,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MIDLAND HWY/ARCHER            SHEPPARTON
3595,6094,2025-01-01,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MIDLAND HWY/ARCHER            SHEPPARTON
3596,6094,2025-01-01,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIC,96,0,0,MIDLAND HWY/ARCHER            SHEPPARTON
3597,6096,2025-01-01,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,VIC,96,0,96,HAWDON NR REA                 SHEPPARTON
3598,6096,2025-01-01,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,VIC,96,0,96,HAWDON NR REA                 SHEPPARTON
3599,6096,2025-01-01,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,VIC,96,0,96,HAWDON NR REA                 SHEPPARTON
3600,6096,2025-01-01,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,VIC,96,0,96,HAWDON NR REA                 SHEPPARTON
3601,6096,2025-01-01,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,VIC,96,0,96,HAWDON NR REA                 SHEPPARTON
3602,6096,2025-01-01,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,VIC,96,0,96,HAWDON NR REA                 SHEPPARTON
3603,6096,2025-01-01,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,VIC,96,0,96,HAWDON NR REA                 SHEPPARTON
3604,6096,2025-01-01,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,VIC,96,0,96,HAWDON NR REA                 SHEPPARTON
3605,6096,2025-01-01,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,VIC,96,0,96,HAWDON NR REA                 SHEPPARTON
3606,6096,2025-01-01,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,VIC,96,0,96,HAWDON NR REA                 SHEPPARTON
3607,6096,2025-01-01,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,VIC,96,0,96,HAWDON NR REA                 SHEPPARTON
3608,6096,2025-01-01,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,VIC,96,0,96,HAWDON NR REA                 SHEPPARTON
3609,6096,2025-01-01,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,VIC,96,0,96,HAWDON NR REA                 SHEPPARTON
3610,6096,2025-01-01,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,VIC,96,0,96,HAWDON NR REA                 SHEPPARTON
3611,6096,2025-01-01,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,VIC,96,0,96,HAWDON NR REA                 SHEPPARTON
3612,6096,2025-01-01,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,VIC,96,0,96,HAWDON NR REA                 SHEPPARTON
3613,6096,2025-01-01,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,VIC,96,0,96,HAWDON NR REA                 SHEPPARTON
3614,6096,2025-01-01,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,VIC,96,0,96,HAWDON NR REA                 SHEPPARTON
3615,6096,2025-01-01,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,VIC,96,0,96,HAWDON NR REA                 SHEPPARTON
